@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-770,780-795'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric

@data
LAV,1,24,25,54,26,71,72,76,70
LAV,1,9,5,16,7,21,19,22,20
LAV,5,4,5,13,7,54,55,55,52
LAV,1,6,2,12,5,22,22,22,21
LAV,1,5,4,16,4,40,42,43,36
LAV,2,15,11,34,12,48,51,52,49
LAV,0,3,3,13,4,14,12,15,12
LAV,0,11,12,34,12,39,38,40,39
LAV,1,12,10,25,10,50,47,51,46
LAV,1,1,2,5,2,18,18,18,18
LAV,1,7,6,22,5,23,23,25,22
LAV,3,11,7,23,10,37,39,40,38
LAV,1,4,5,8,4,30,31,32,30
LAV,1,7,8,29,8,42,41,45,40
LAV,9,12,12,25,12,90,89,90,86
LAV,1,8,8,18,9,30,28,31,30
LAV,6,8,3,17,1,59,58,62,57
LAV,1,5,6,16,4,21,22,22,21
LAV,5,10,11,24,6,85,87,89,83
LAV,0,5,3,10,2,30,30,33,30
LAV,0,11,8,28,7,66,60,69,64
LAV,1,16,10,49,14,49,45,50,46
LAV,3,18,10,32,14,43,44,47,39
LAV,0,3,3,6,3,18,18,19,18
LAV,0,3,4,13,7,18,18,18,14
LAV,7,21,17,34,19,96,96,101,89
LAV,2,10,8,24,14,26,25,27,26
LAV,1,2,2,6,3,14,13,14,13
LAV,1,12,9,25,8,44,44,48,43
LAV,1,3,3,9,3,35,39,41,36
LAV,0,5,3,13,3,16,16,19,14
LAV,0,1,1,11,1,11,12,13,10
LAV,0,6,6,13,2,12,9,12,9
LAV,0,18,18,41,15,39,41,43,40
LAV,0,5,4,16,5,49,47,53,47
LAV,5,15,11,23,14,45,44,45,44
LAV,0,20,15,39,16,53,51,58,51
LAV,3,20,19,43,20,45,47,47,45
LAV,1,6,8,12,4,26,24,28,27
LAV,1,7,6,14,5,18,17,19,18
LAV,0,3,4,13,7,17,17,17,17
LAV,1,10,7,16,7,21,20,22,21
LAV,1,5,1,9,4,22,20,22,21
LAV,4,16,17,50,21,61,62,68,62
LAV,0,3,5,11,3,13,13,13,12
LAV,3,2,1,7,2,39,39,40,33
LAV,0,9,6,19,8,37,34,37,34
LAV,2,9,10,27,11,62,62,62,60
LAV,0,17,18,32,15,39,37,40,37
LAV,2,5,2,13,3,22,25,27,21
LAV,2,9,8,23,6,14,13,17,16
LAV,4,5,5,12,2,14,13,14,13
LAV,2,9,10,26,10,42,40,45,40
LAV,1,3,4,4,3,18,18,18,18
LAV,0,7,10,19,9,21,20,22,20
LAV,0,10,6,17,5,26,27,29,22
LAV,0,5,3,15,2,65,65,66,62
LAV,0,7,5,14,6,41,40,41,39
LAV,3,1,1,5,2,31,31,31,28
LAV,0,2,2,8,2,24,25,26,22
LAV,0,2,5,17,2,51,48,53,47
LAV,2,7,7,18,10,43,43,46,43
LAV,3,3,3,11,4,43,41,45,41
LAV,2,32,21,64,23,111,111,114,99
LAV,2,10,9,24,9,54,57,58,52
LAV,2,15,12,43,8,56,57,61,46
LAV,0,2,2,12,2,9,9,10,9
LAV,0,8,5,18,8,11,10,12,11
LAV,4,19,16,58,17,74,77,80,74
LAV,6,18,16,64,17,72,71,75,70
LAV,3,23,20,49,22,134,131,141,124
LAV,0,6,5,10,6,24,24,25,24
LAV,1,1,1,4,1,30,29,31,28
LAV,2,9,7,19,8,20,21,22,17
LAV,1,7,6,13,6,45,45,47,46
LAV,0,1,0,7,2,14,14,15,13
LAV,0,20,19,35,16,45,44,45,43
LAV,3,9,13,36,13,98,97,103,94
LAV,0,4,5,12,6,7,8,10,8
LAV,0,2,3,3,1,17,17,20,17
LAV,2,13,11,31,11,74,71,76,72
LAV,0,4,4,10,5,27,28,28,26
LAV,3,4,5,6,4,23,23,24,24
LAV,0,4,4,5,4,18,19,21,19
LAV,1,6,8,17,7,20,20,23,21
LAV,1,7,10,22,7,50,47,50,49
LAV,1,5,6,8,7,18,16,20,18
LAV,0,4,3,9,4,13,13,13,12
LAV,0,4,3,7,3,13,12,13,12
LAV,0,4,6,15,6,9,10,10,9
LAV,1,7,5,17,8,16,15,16,13
LAV,0,5,3,21,7,19,20,20,19
LAV,1,21,24,51,21,52,53,56,53
LAV,2,8,8,15,9,50,48,50,48
LAV,0,2,4,9,3,47,47,47,46
LAV,0,6,4,7,5,14,14,14,13
LAV,0,8,5,22,4,29,29,29,28
LAV,0,12,13,35,14,49,50,51,49
LAV,2,9,7,18,7,38,40,43,37
LAV,3,3,3,11,2,19,17,19,16
LAV,3,4,7,9,5,48,48,51,47
LAV,0,7,4,16,5,15,14,17,14
LAV,1,3,3,7,3,10,11,12,12
LAV,0,8,5,19,4,38,38,41,39
LAV,4,18,22,44,16,101,101,106,97
LAV,0,9,3,16,4,22,22,24,20
LAV,0,5,4,11,3,16,16,16,16
LAV,0,7,5,16,2,45,42,47,45
LAV,1,7,7,13,8,20,20,20,20
LAV,0,6,7,32,9,33,31,34,30
LAV,0,4,3,19,1,37,37,39,36
LAV,1,5,5,14,2,39,39,41,34
LAV,10,17,17,57,15,255,250,270,237
LAV,0,6,5,16,8,19,20,20,18
LAV,5,28,23,54,23,108,108,112,107
LAV,0,4,7,18,8,13,13,14,12
LAV,1,8,7,20,7,9,9,9,9
LAV,0,6,5,25,5,48,49,51,47
LAV,11,23,29,61,19,135,136,139,129
LAV,0,1,3,11,1,37,37,40,33
LAV,2,3,4,9,3,26,25,27,24
LAV,0,13,8,43,12,66,63,69,62
LAV,5,10,11,27,11,32,32,33,28
LAV,1,2,6,13,3,29,29,30,28
LAV,0,5,7,12,5,67,64,74,60
LAV,0,3,2,10,2,15,16,17,15
LAV,0,4,2,10,3,12,12,12,12
LAV,0,4,5,11,5,12,15,15,11
LAV,0,4,2,13,3,9,10,10,7
LAV,1,1,2,5,2,11,11,11,9
LAV,8,20,15,43,15,115,110,121,107
LAV,3,8,8,21,9,20,21,25,23
LAV,2,11,10,22,8,40,34,42,39
LAV,1,8,6,25,4,32,32,33,31
LAV,3,7,7,23,6,120,121,127,111
LAV,1,4,2,14,4,19,20,21,19
LAV,1,7,6,17,5,23,25,25,24
LAV,0,2,3,13,3,42,43,45,40
LAV,0,8,8,19,7,24,23,25,21
LAV,2,5,4,10,2,14,13,14,13
LAV,0,1,1,4,1,16,15,16,14
LAV,2,16,10,46,16,52,48,54,51
LAV,0,2,1,6,1,17,17,19,16
LAV,0,1,1,7,1,14,14,15,14
LAV,0,6,4,16,8,28,32,33,31
LAV,3,14,11,40,13,56,49,65,51
LAV,0,4,3,10,4,25,25,26,25
LAV,0,5,2,5,3,23,23,23,22
LAV,1,12,11,26,11,27,26,30,27
LAV,0,3,3,9,3,15,15,15,14
LAV,0,4,2,8,4,22,22,24,21
LAV,1,3,3,10,3,26,27,27,24
LAV,0,15,13,34,11,60,66,68,56
LAV,1,2,2,5,1,33,29,34,32
LAV,2,20,23,35,17,76,74,79,74
LAV,0,3,2,8,3,34,34,34,32
LAV,0,5,3,11,3,23,22,25,21
LAV,4,5,2,12,4,35,35,37,35
LAV,4,3,6,16,6,53,51,53,48
LAV,0,4,4,19,4,57,64,70,60
LAV,1,9,6,22,9,44,45,47,45
LAV,1,10,10,18,6,52,49,54,50
LAV,3,3,4,8,3,35,35,36,32
LAV,5,9,3,17,3,86,83,87,79
LAV,4,17,15,32,19,88,94,95,95
LAV,1,3,3,12,3,19,20,22,19
LAV,0,1,2,9,1,14,15,17,15
LAV,3,14,14,37,18,74,70,75,70
LAV,2,10,10,33,10,43,43,48,44
LAV,3,15,19,32,16,72,71,72,69
LAV,0,1,4,12,3,15,18,21,17
LAV,1,2,1,5,3,14,14,15,14
LAV,2,6,4,16,5,19,19,19,18
LAV,6,9,11,20,10,50,49,54,49
LAV,0,8,5,24,7,32,28,33,31
LAV,1,8,7,21,5,23,19,25,23
LAV,0,4,2,8,2,18,17,19,17
LAV,0,5,1,8,3,14,13,15,13
LAV,5,4,7,25,8,118,122,125,118
LAV,0,2,4,11,6,22,22,22,22
LAV,1,2,2,13,5,33,30,35,31
LAV,0,4,5,9,5,19,19,19,19
LAV,0,4,5,8,6,8,8,8,6
LAV,2,13,10,33,13,74,74,79,72
LAV,0,9,7,23,9,90,90,94,82
LAV,1,5,5,16,7,24,23,30,22
LAV,0,7,5,11,5,30,30,30,30
LAV,2,3,3,9,6,25,23,26,23
LAV,2,8,6,19,3,26,27,29,28
LAV,1,4,2,8,2,23,23,23,22
LAV,2,3,4,11,3,88,93,95,88
LAV,2,17,14,31,12,52,50,55,51
LAV,2,1,4,12,3,18,18,21,18
LAV,2,3,4,8,1,42,42,42,37
LAV,0,2,2,7,1,19,19,20,19
LAV,0,2,2,8,3,10,10,13,10
LAV,0,5,6,14,6,34,30,37,30
LAV,3,16,15,34,16,92,90,96,90
LAV,0,5,4,13,3,22,20,22,20
LAV,0,3,2,10,3,18,18,21,18
LAV,2,5,7,15,6,38,37,44,39
LAV,2,6,2,7,4,39,33,38,35
LAV,1,1,2,10,2,12,12,12,12
LAV,1,3,10,13,7,21,20,23,20
LAV,3,12,14,28,11,60,59,62,56
LAV,1,5,3,9,4,30,28,32,28
LAV,0,2,2,12,2,22,19,23,20
LAV,2,1,1,6,1,19,19,19,16
LAV,2,17,15,39,17,36,35,37,35
LAV,0,9,8,17,8,49,50,51,43
LAV,6,22,17,48,22,104,102,106,99
LAV,0,3,2,7,4,15,15,16,16
LAV,1,2,2,11,1,17,17,18,17
LAV,0,7,7,15,6,23,22,23,18
LAV,2,1,1,6,2,15,15,15,14
LAV,6,7,7,17,7,41,43,44,39
LAV,1,3,4,11,4,51,48,52,50
LAV,0,3,3,13,1,72,70,77,66
LAV,2,14,11,34,10,47,47,51,46
LAV,3,3,3,12,6,27,26,28,25
LAV,0,11,8,23,7,15,16,17,17
LAV,0,6,6,14,6,18,17,20,16
LAV,0,2,1,11,2,30,25,31,26
LAV,1,7,5,15,5,15,15,15,15
LAV,2,3,4,13,1,41,42,44,39
LAV,1,6,7,18,8,54,53,55,53
LAV,1,5,4,8,4,16,16,16,15
LAV,4,18,16,48,17,147,143,153,134
LAV,4,13,13,30,15,70,72,75,72
LAV,3,15,14,30,13,36,36,40,33
LAV,0,5,4,16,5,12,13,13,12
LAV,1,4,5,9,4,11,11,11,11
LAV,0,5,6,14,6,29,28,29,28
LAV,1,9,8,16,7,39,39,42,39
LAV,4,13,9,30,10,67,63,68,59
LAV,2,5,4,9,4,36,36,45,34
LAV,1,6,5,19,3,83,84,89,75
LAV,1,9,5,15,6,55,51,56,46
LAV,1,2,3,10,3,53,52,53,49
LAV,2,8,13,23,6,74,75,80,69
LAV,2,7,6,20,3,33,36,38,31
LAV,0,3,2,13,3,28,27,29,24
LAV,0,6,6,12,5,39,37,40,38
LAV,0,13,13,25,12,67,65,73,61
LAV,7,15,9,55,16,166,159,174,156
LAV,0,2,3,9,1,13,14,16,14
LAV,1,4,3,8,3,12,12,12,12
LAV,1,5,4,23,8,148,148,160,139
LAV,0,0,1,9,0,35,36,37,34
LAV,0,6,7,10,5,14,13,15,12
LAV,1,0,0,5,0,16,16,16,13
LAV,1,3,5,8,5,21,21,23,19
LAV,0,9,11,20,6,10,11,11,11
LAV,1,8,8,17,7,28,27,28,27
LAV,0,6,5,17,7,28,29,30,28
LAV,5,24,26,72,27,98,94,105,94
LAV,0,1,1,9,2,20,18,21,20
LAV,0,5,7,21,9,29,27,32,28
LAV,3,8,4,14,4,43,47,47,46
LAV,0,2,2,20,0,18,18,19,18
LAV,0,2,0,8,3,21,20,22,20
LAV,2,3,2,7,3,19,19,20,19
LAV,0,4,5,14,6,32,30,34,32
LAV,0,6,4,10,4,19,19,19,19
LAV,3,4,3,13,3,29,29,30,29
LAV,3,7,10,27,10,37,39,40,32
LAV,0,2,3,5,2,23,23,24,21
LAV,1,14,11,32,8,19,20,21,21
LAV,1,8,6,20,6,17,17,19,17
LAV,3,4,5,14,5,26,26,26,26
LAV,3,8,8,14,8,36,37,39,34
LAV,0,2,4,5,4,30,30,30,30
LAV,0,8,6,13,5,17,18,20,18
LAV,3,12,12,28,11,51,52,52,50
LAV,0,1,2,8,1,13,12,14,13
LAV,0,4,2,9,2,34,32,38,33
LAV,8,17,19,55,16,253,247,268,231
LAV,4,6,3,22,3,118,120,127,111
LAV,1,11,6,25,12,48,47,49,47
LAV,8,5,7,18,5,92,97,101,88
LAV,1,5,6,13,3,11,11,11,11
LAV,2,6,8,25,9,40,36,42,40
LAV,3,12,17,27,13,64,61,66,55
LAV,0,5,2,17,6,11,11,12,12
LAV,2,19,18,42,18,99,99,110,95
LAV,0,9,8,17,5,22,22,23,22
LAV,1,7,14,27,9,35,35,35,31
LAV,4,9,5,15,6,42,39,45,42
LAV,3,14,10,42,13,45,43,47,45
LAV,0,2,4,12,3,10,10,11,9
LAV,6,21,23,64,25,112,114,119,110
LAV,0,4,1,7,4,15,15,15,15
LAV,7,18,14,35,12,254,249,261,245
LAV,1,4,6,12,1,32,30,36,33
LAV,3,9,8,22,8,52,49,56,51
LAV,5,9,9,29,7,102,99,103,95
LAV,2,7,7,15,6,22,22,22,22
LAV,1,5,5,13,3,21,21,22,19
LAV,8,10,6,24,10,73,71,73,69
LAV,0,2,2,13,1,27,28,30,26
LAV,1,5,4,9,5,11,11,11,10
LAV,0,1,1,8,3,15,14,15,13
LAV,5,16,14,24,7,187,184,193,170
LAV,4,8,9,18,7,31,33,33,31
LAV,8,10,10,19,6,117,117,120,113
LAV,0,3,4,15,5,22,23,24,20
LAV,0,3,4,12,5,28,27,28,28
LAV,0,5,6,13,3,33,29,33,32
LAV,0,1,1,4,3,32,32,32,29
LAV,0,7,5,14,5,14,13,14,13
LAV,1,2,4,11,4,17,18,18,16
LAV,4,0,0,10,4,62,59,64,55
LAV,1,4,3,5,2,27,26,30,27
LAV,0,13,9,31,10,29,27,33,28
LAV,0,5,3,12,5,15,15,16,14
LAV,3,12,7,20,7,62,61,63,58
LAV,0,2,2,6,0,17,16,17,15
LAV,0,5,5,11,4,9,8,9,8
LAV,1,2,2,6,2,19,18,20,18
LAV,2,1,1,5,3,21,20,21,20
LAV,2,6,9,18,6,43,42,46,38
LAV,2,13,11,30,9,34,33,35,33
LAV,1,11,10,35,10,50,49,51,48
LAV,1,6,7,15,9,19,20,20,19
LAV,1,8,8,23,6,42,42,44,43
LAV,2,12,7,33,8,79,77,84,71
LAV,1,4,3,16,5,17,17,18,17
LAV,0,6,7,18,1,41,39,43,39
LAV,2,10,7,21,8,28,29,30,23
LAV,2,2,1,6,3,9,9,11,10
LAV,1,18,16,40,14,40,38,43,36
LAV,2,11,12,32,15,55,52,56,51
LAV,4,13,10,37,12,81,82,83,79
LAV,2,5,5,9,0,72,71,74,66
LAV,1,11,12,18,10,34,31,36,31
LAV,3,30,22,56,25,108,101,111,104
LAV,1,7,6,18,7,32,31,33,29
LAV,3,3,1,7,3,18,17,18,16
LAV,2,9,5,17,5,33,32,33,32
LAV,0,3,4,18,5,18,18,20,17
LAV,0,4,1,9,1,14,15,16,15
LAV,0,2,3,10,5,31,29,34,29
LAV,0,4,4,8,4,17,17,18,16
LAV,1,5,6,14,6,20,21,21,21
LAV,0,3,2,5,1,12,13,15,11
LAV,0,2,5,12,4,22,24,24,21
LAV,0,1,1,5,2,28,27,30,25
LAV,2,5,3,12,5,36,36,38,33
LAV,4,7,6,28,5,127,122,133,119
LAV,3,18,18,30,18,103,107,110,100
LAV,1,7,6,16,5,30,27,32,29
LAV,2,19,16,51,21,99,100,107,97
LAV,7,9,9,28,9,115,114,121,109
LAV,6,20,16,42,16,100,102,105,92
LAV,1,9,9,26,11,47,49,50,46
LAV,0,4,2,25,5,38,38,40,38
LAV,2,8,9,21,9,19,18,21,19
LAV,0,10,6,21,6,24,23,25,19
LAV,1,1,1,3,1,29,27,30,25
LAV,5,4,3,10,3,100,96,104,94
LAV,2,3,4,10,3,20,20,21,18
LAV,0,7,7,15,3,20,18,20,19
LAV,4,10,14,24,12,43,43,45,40
LAV,2,14,9,30,12,29,29,32,30
LAV,2,24,20,56,18,64,65,65,59
LAV,0,3,0,20,2,19,18,19,18
LAV,2,17,16,57,18,83,81,87,82
LAV,7,22,19,59,21,85,87,89,83
LAV,5,8,6,13,5,44,40,45,42
LAV,3,14,18,42,12,135,136,143,123
LAV,0,11,8,37,12,46,46,48,46
LAV,0,10,5,16,5,33,33,34,31
LAV,0,2,4,11,3,11,12,12,10
LAV,2,18,13,27,14,38,38,39,36
LAV,2,5,4,18,6,44,46,47,46
LAV,3,1,2,8,2,44,44,47,44
LAV,0,8,3,18,7,25,22,25,25
LAV,3,10,11,31,11,54,54,57,50
LAV,2,9,8,24,5,52,53,53,51
LAV,1,8,5,15,6,55,53,56,54
LAV,4,2,3,23,4,91,91,99,85
LAV,3,7,6,22,9,71,64,76,65
LAV,0,9,5,16,7,40,39,43,34
LAV,4,3,3,9,2,22,22,25,23
LAV,2,2,2,14,3,48,47,54,47
LAV,5,2,2,4,2,36,35,40,37
LAV,4,10,6,36,7,104,105,108,103
LAV,2,3,5,20,3,39,38,41,36
LAV,0,8,9,42,9,35,34,38,32
LAV,0,3,3,9,4,15,15,15,13
LAV,4,7,9,18,6,53,54,59,52
LAV,0,3,3,9,1,7,7,10,7
LAV,1,5,5,16,3,31,32,33,30
LAV,1,8,9,33,11,39,40,41,39
LAV,2,8,9,20,11,27,27,28,26
LAV,2,1,1,11,1,16,18,18,18
LAV,0,3,4,15,2,18,17,22,19
LAV,2,12,9,31,5,51,47,53,46
LAV,1,8,6,21,6,32,33,35,32
LAV,0,7,8,21,6,35,34,36,34
LAV,0,6,6,7,1,15,14,15,13
LAV,2,14,9,36,13,96,91,106,90
LAV,0,8,5,18,6,25,25,26,24
LAV,3,26,18,38,12,131,126,140,129
LAV,1,11,13,24,10,58,61,62,55
LAV,1,7,7,13,4,38,36,38,35
LAV,0,10,9,18,8,23,22,24,24
LAV,1,7,5,14,3,17,18,18,17
LAV,0,13,13,25,9,31,32,33,29
LAV,2,16,17,46,19,53,50,56,49
LAV,0,5,6,14,5,19,19,19,17
LAV,0,3,3,8,3,14,14,15,14
LAV,2,10,9,17,8,50,51,56,50
LAV,0,7,6,15,5,28,28,30,28
LAV,0,8,8,22,9,7,7,7,7
LAV,0,3,3,12,4,16,15,17,15
LAV,3,3,3,16,4,71,68,75,59
LAV,3,13,17,50,19,99,100,108,102
LAV,1,3,2,6,2,14,13,15,15
LAV,2,9,6,25,7,56,56,60,55
LAV,0,3,2,11,3,9,9,9,9
LAV,1,4,4,9,3,33,34,34,27
LAV,3,9,8,24,8,44,41,44,43
LAV,5,14,11,35,13,96,96,101,92
LAV,1,7,7,16,8,20,19,21,20
LAV,2,4,3,15,4,24,24,25,24
LAV,1,3,4,18,1,23,23,26,25
LAV,3,6,4,24,6,85,85,93,84
LAV,1,3,2,7,2,37,37,38,36
LAV,1,6,3,11,5,19,17,20,19
LAV,0,5,3,15,4,23,22,25,21
LAV,4,37,23,65,25,92,84,98,91
LAV,1,16,11,35,17,30,29,31,29
LAV,6,20,15,41,11,118,110,122,110
LAV,0,2,1,3,2,19,19,19,19
LAV,0,4,3,12,6,25,24,26,22
LAV,0,4,5,12,6,17,17,18,18
LAV,0,3,3,9,3,20,20,20,19
LAV,2,10,7,24,6,66,62,69,63
LAV,0,6,6,11,4,17,20,23,20
LAV,1,12,11,22,7,45,43,46,43
LAV,0,1,3,6,2,17,13,17,16
LAV,1,3,2,10,3,18,19,19,18
LAV,3,8,7,22,8,43,44,48,40
LAV,1,8,7,16,4,49,45,50,47
LAV,1,2,2,4,2,21,22,22,21
LAV,1,11,4,12,4,50,48,50,45
LAV,1,4,6,11,3,26,26,27,24
LAV,3,12,7,30,8,78,74,78,72
LAV,2,11,12,20,8,34,34,36,31
LAV,0,6,7,20,5,20,19,21,18
LAV,2,2,4,9,4,27,27,28,26
LAV,7,12,11,33,9,100,98,104,95
LAV,1,7,6,16,2,12,11,13,8
LAV,2,12,7,34,17,61,59,65,58
LAV,2,7,5,19,8,38,37,40,36
LAV,0,4,7,12,4,35,33,36,34
LAV,1,0,0,1,0,18,16,23,15
LAV,0,4,7,15,6,24,23,26,23
LAV,0,7,4,11,5,24,22,25,21
LAV,1,12,14,48,10,53,54,60,52
LAV,0,7,8,23,5,15,15,17,15
LAV,1,4,4,10,1,22,23,23,22
LAV,1,5,2,10,5,16,14,18,15
LAV,1,3,5,15,5,26,26,27,24
LAV,1,5,8,18,4,36,34,37,36
LAV,0,3,2,4,3,19,19,20,18
LAV,0,4,4,10,5,25,25,26,24
LAV,3,17,16,41,12,58,58,63,62
LAV,2,6,6,24,6,49,46,50,45
LAV,0,3,3,8,5,20,18,21,19
LAV,2,2,3,13,5,20,19,21,20
LAV,0,7,6,12,7,19,18,20,16
LAV,8,9,10,26,10,95,91,102,89
LAV,1,18,14,28,14,31,31,33,30
LAV,0,6,6,17,7,12,13,13,12
LAV,0,5,6,18,4,25,23,25,23
LAV,1,3,4,6,2,12,15,15,12
LAV,2,21,6,31,11,66,64,67,65
LAV,6,15,11,21,13,64,62,64,60
LAV,2,20,14,58,13,79,76,83,71
LAV,1,4,2,10,4,12,12,13,13
LAV,1,7,5,20,7,23,22,24,23
LAV,1,9,7,17,6,35,38,40,35
LAV,3,31,23,55,25,89,88,92,87
LAV,0,0,0,5,1,15,15,17,13
LAV,0,5,5,7,6,18,18,18,18
LAV,1,5,3,14,2,34,34,35,31
LAV,1,0,3,6,4,13,15,15,14
LAV,1,4,4,13,5,8,9,11,8
LAV,2,8,9,20,11,33,32,33,33
LAV,4,10,8,27,9,59,58,62,54
LAV,3,5,6,14,8,29,28,29,28
LAV,2,4,6,9,5,49,47,50,44
LAV,1,2,2,8,2,12,12,13,12
LAV,2,1,4,10,5,38,39,39,35
LAV,3,6,8,14,6,16,16,16,14
LAV,7,25,23,56,23,118,110,124,111
LAV,6,11,8,29,13,109,103,120,101
LAV,1,2,4,11,4,20,21,21,21
LAV,4,9,6,18,6,71,71,72,67
LAV,3,11,9,25,8,104,100,105,97
LAV,1,6,7,11,5,28,29,30,29
LAV,4,4,2,16,4,39,38,44,40
LAV,3,3,2,8,2,16,15,16,15
LAV,4,18,14,46,15,84,81,91,79
LAV,3,8,5,17,6,52,50,54,51
LAV,4,6,7,25,6,54,52,60,53
LAV,3,3,3,10,3,29,28,29,29
LAV,1,3,3,6,2,16,16,16,15
LAV,3,12,9,31,10,26,26,27,24
LAV,2,4,5,11,4,24,24,25,24
LAV,2,6,5,20,6,38,36,38,37
MSA,0,0,0,0,0,27,24,27,21
MSA,14,0,0,0,0,34,35,38,30
MSA,18,0,0,0,0,68,63,64,58
MSA,3,0,0,0,0,48,50,44,42
MSA,5,0,0,0,0,45,41,43,38
MSA,4,0,0,0,0,35,35,31,33
MSA,8,0,0,0,0,38,34,41,31
MSA,7,0,0,0,0,58,54,56,46
MSA,8,0,0,0,0,74,70,68,66
MSA,7,0,0,0,0,73,76,78,68
MSA,1,1,0,0,0,43,39,37,38
MSA,5,0,0,0,0,48,48,48,45
MSA,2,0,0,0,0,42,42,43,39
MSA,39,0,0,0,0,169,161,168,160
MSA,2,0,0,0,0,28,30,27,26
MSA,10,0,0,0,0,48,47,46,44
MSA,4,0,0,0,0,49,43,48,46
MSA,21,0,0,0,0,181,188,186,167
MSA,13,0,0,0,0,69,72,73,66
MSA,5,0,0,0,0,32,31,29,26
MSA,10,0,0,0,0,44,42,44,38
MSA,3,0,0,0,0,46,47,44,45
MSA,2,0,0,0,0,28,28,31,28
MSA,2,0,0,0,0,25,24,21,21
MSA,13,0,0,0,0,141,140,142,126
MSA,12,0,0,0,0,102,104,92,89
MSA,4,0,0,0,0,14,13,13,13
MSA,8,0,0,0,0,40,39,40,35
MSA,9,0,0,0,0,32,29,31,27
MSA,5,0,0,0,0,26,25,26,26
MSA,7,0,0,0,0,14,14,13,15
MSA,2,0,0,0,0,24,24,23,19
MSA,3,0,0,0,0,20,22,20,17
MSA,10,0,0,0,0,87,85,80,71
MSA,22,0,0,0,0,97,99,99,84
MSA,3,0,0,0,0,19,17,19,18
MSA,6,0,0,0,0,35,29,31,29
MSA,6,0,0,0,0,27,29,24,24
MSA,6,0,0,0,0,16,17,17,15
MSA,8,0,0,0,0,64,62,59,57
MSA,4,0,0,0,0,42,41,37,38
MSA,12,0,0,0,0,49,45,46,45
MSA,17,0,0,0,0,102,98,95,89
MSA,7,0,0,0,0,32,30,30,30
MSA,59,0,0,0,0,344,322,336,315
MSA,3,0,0,0,0,58,56,55,54
MSA,5,0,0,0,0,23,21,23,21
MSA,3,0,0,0,0,21,22,22,19
MSA,5,0,0,0,0,23,24,20,20
MSA,18,0,0,0,0,83,74,84,68
MSA,5,0,0,0,0,47,44,45,43
MSA,11,0,0,0,0,47,50,46,43
MSA,4,0,0,0,0,45,42,42,41
MSA,14,0,0,0,0,38,35,36,33
MSA,2,0,0,0,0,26,23,27,20
MSA,7,0,0,0,0,24,21,23,19
MSA,16,0,0,0,0,105,96,110,96
MSA,9,0,0,0,0,42,40,44,35
MSA,3,0,0,0,0,30,24,28,20
MSA,2,0,0,0,0,38,37,36,33
MSA,6,0,0,0,0,30,29,28,29
MSA,2,0,0,0,0,17,17,17,17
MSA,6,0,0,0,0,23,24,24,22
MSA,17,0,0,0,0,81,81,87,79
MSA,1,0,0,0,0,38,37,38,34
MSA,3,0,0,0,0,42,37,41,39
MSA,5,0,0,0,0,29,24,23,20
MSA,15,0,0,0,0,90,84,90,83
MSA,8,0,0,0,0,35,31,34,33
MSA,2,0,0,0,0,46,46,45,44
MSA,7,0,0,0,0,36,36,34,34
MSA,12,0,0,0,0,59,63,67,57
MSA,8,0,0,0,0,49,46,48,39
MSA,6,0,0,0,0,98,99,98,93
MSA,20,0,0,0,0,132,118,126,127
MSA,5,0,0,0,0,22,22,19,21
MSA,8,0,0,0,0,39,34,36,29
MSA,2,0,0,0,0,34,31,31,30
MSA,14,0,0,0,0,114,105,88,89
MSA,6,0,0,0,0,23,21,23,22
MSA,2,0,0,0,0,50,46,43,47
MSA,4,0,0,0,0,57,63,58,57
MSA,5,0,0,0,0,14,12,13,10
MSA,2,0,0,0,0,24,24,23,24
MSA,2,0,0,0,0,11,14,11,9
MSA,2,0,0,0,0,16,17,19,16
MSA,6,0,0,0,0,24,21,25,21
MSA,53,0,0,0,0,146,147,142,136
MSA,5,0,0,0,0,18,17,16,15
MSA,6,0,0,0,0,35,33,35,31
MSA,13,1,1,1,0,42,45,44,42
MSA,0,0,0,0,0,63,69,57,56
MSA,7,0,0,0,0,33,36,35,33
MSA,8,0,0,0,0,24,28,29,20
MSA,4,0,0,0,0,25,26,24,22
MSA,5,0,0,0,0,17,17,20,16
MSA,19,0,0,0,0,57,54,62,49
MSA,2,0,0,0,0,21,22,18,21
MSA,3,0,0,0,0,23,19,20,21
MSA,14,0,0,0,0,77,79,77,66
MSA,23,0,0,0,0,84,81,77,75
MSA,2,0,0,0,0,25,22,21,22
MSA,16,0,0,0,0,66,62,65,57
MSA,5,0,0,0,0,15,15,15,15
MSA,15,0,0,0,0,43,39,42,34
MSA,2,0,0,0,0,19,18,19,19
MSA,14,0,0,0,0,66,64,64,56
MSA,3,1,0,1,0,31,29,29,29
MSA,12,0,0,0,0,54,50,48,50
MSA,3,0,0,0,0,21,23,21,18
MSA,15,0,0,0,0,60,57,59,56
MSA,6,0,0,0,0,32,31,32,31
MSA,8,0,0,0,0,40,34,34,30
MSA,0,0,0,0,1,18,19,21,17
