@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,31-37,39-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute Conjunctions numeric
@attribute typeTokenRatio numeric

@data
GLF,48.947555,3,1,13,0,1,1,0.933333
GLF,84.107015,1,0,4,0,0,0,1
GLF,73.749188,0,0,1,1,0,1,0.75
GLF,71.235295,1,1,10,0,0,1,1
GLF,114.125981,0,0,0,1,0,0,1
GLF,129.859002,0,0,2,0,1,0,1
GLF,111.331477,0,0,3,1,0,0,1
GLF,79.687811,0,0,2,1,0,0,1
GLF,122.932985,0,0,5,0,0,2,0.5
GLF,146.338132,0,0,2,0,0,0,1
GLF,132.469883,0,1,0,1,1,0,1
GLF,93.870622,0,0,9,0,0,1,1
GLF,129.194736,0,0,1,0,0,0,1
GLF,136.277415,0,0,0,0,0,0,1
GLF,105.400471,1,1,2,0,1,0,1
GLF,114.633794,0,0,2,0,0,0,0.933333
GLF,80.831868,0,0,2,1,0,0,1
GLF,101.346634,0,1,4,0,0,0,0.441176
GLF,92.959786,0,0,0,0,0,0,1
GLF,73.79383,1,0,0,1,0,0,1
GLF,91.885264,2,0,8,0,0,0,0.306667
GLF,93.505773,1,2,0,0,0,0,1
GLF,84.481403,0,0,1,0,0,0,1
GLF,126.142295,0,0,0,2,0,0,1
GLF,103.826551,1,0,3,1,0,0,1
GLF,120.126698,0,0,0,0,0,0,0.444444
GLF,133.262176,0,0,0,0,0,0,0.375
GLF,161.861992,0,0,2,0,0,0,1
GLF,111.05122,0,1,0,0,0,0,0.888889
GLF,132.469883,0,2,2,1,1,0,1
GLF,83.604754,1,0,18,1,0,0,0.180488
GLF,130.127893,0,0,6,1,0,0,0.888889
GLF,120.126698,0,0,1,0,0,0,1
GLF,114.232717,0,0,1,0,0,0,0.875
GLF,79.406403,0,0,3,0,0,0,1
GLF,139.859989,1,0,2,1,2,0,0.9
GLF,128.050679,1,1,5,0,1,0,0.203125
GLF,77.369588,0,0,18,0,0,0,0.85
GLF,108.984019,0,0,4,1,0,0,0.944444
GLF,142.307893,0,0,1,0,0,0,1
GLF,93.959905,1,0,0,0,0,0,0.75
GLF,57.852482,0,0,8,0,0,0,0.689655
GLF,77.85383,0,0,0,0,0,0,0.5
GLF,105.050503,0,0,2,0,0,0,0.5
GLF,102.760094,0,1,15,0,0,0,1
GLF,186.670283,0,0,0,0,0,0,1
GLF,93.945025,0,0,2,1,0,0,1
GLF,122.112056,0,1,1,0,0,0,1
GLF,132.328257,0,0,7,0,0,1,1
GLF,127.769272,0,1,1,0,0,0,0.9
GLF,96.333407,0,0,3,1,0,0,1
GLF,132.328257,0,0,7,0,0,1,1
GLF,103.826551,0,1,1,0,1,0,1
GLF,94.296592,1,0,10,1,1,0,0.975
GLF,48.218704,1,1,19,1,1,1,0.971429
GLF,100.319466,1,0,16,0,1,0,0.459459
GLF,85.795264,1,0,7,0,0,0,1
GLF,75.140327,1,0,6,0,0,0,0.456522
GLF,143.461444,1,0,1,0,0,0,1
GLF,124.186698,0,0,0,0,0,0,1
GLF,161.861992,0,0,1,1,0,0,1
GLF,127.166286,0,0,9,1,1,3,0.269231
GLF,78.27564,0,1,5,0,0,0,1
GLF,117.104019,0,0,1,0,1,0,1
GLF,159.421528,0,0,1,0,0,0,1
GLF,62.957243,0,0,7,1,1,0,0.944444
GLF,82.839547,2,0,5,0,0,0,0.315789
GLF,123.933765,1,0,11,0,0,1,0.305556
GLF,88.75046,0,1,0,0,1,0,0.5
GLF,122.393707,0,0,14,1,0,0,0.207143
GLF,156.398849,0,0,2,2,0,1,1
GLF,123.171698,0,0,0,0,0,0,1
GLF,67.315686,4,0,1,0,1,1,1
GLF,122.495031,0,0,0,0,1,0,0.236111
GLF,114.883386,0,0,1,0,0,0,1
GLF,105.013302,0,0,2,0,0,1,1
GLF,136.277415,0,0,2,0,0,0,1
GLF,159.421528,0,0,1,0,0,0,0.875
GLF,65.733352,0,1,0,0,0,0,1
GLF,94.153977,0,0,3,1,0,0,1
GLF,55.606298,1,1,8,3,0,1,0.875
GLF,78.437796,0,1,11,0,0,0,0.916667
GLF,105.482438,0,1,19,0,0,0,0.931034
GLF,122.932985,0,1,1,0,1,0,1
GLF,68.040678,1,2,10,0,2,0,0.8
GLF,97.975264,0,0,1,0,0,0,1
GLF,114.081339,0,0,1,0,0,0,0.444444
GLF,108.00622,0,0,4,0,0,0,1
GLF,144.308132,0,0,1,0,0,0,0.8
GLF,110.486761,0,1,3,0,0,1,0.916667
GLF,119.111698,0,0,6,0,1,0,0.5
GLF,133.262176,0,0,0,0,0,0,1
GLF,106.768315,0,0,1,0,0,0,0.5
GLF,86.30406,2,0,4,0,0,0,0.931034
GLF,91.49712,1,1,1,1,0,0,1
GLF,65.457996,1,2,7,2,0,0,0.862069
GLF,41.817737,0,0,15,0,1,0,0.885714
GLF,106.484241,0,1,19,2,1,0,0.837838
GLF,62.196513,0,1,24,2,4,0,0.806452
GLF,108.146823,0,0,5,0,2,0,0.941176
GLF,108.364394,0,1,1,0,0,0,1
GLF,57.041722,0,2,12,0,2,1,0.862745
GLF,93.437837,0,0,5,1,0,0,1
GLF,63.94269,1,1,6,1,2,0,0.966667
GLF,70.465475,0,1,6,0,1,1,1
GLF,136.277415,0,0,2,0,0,0,1
GLF,93.959905,0,0,0,1,0,0,1
GLF,123.149377,0,0,0,0,0,2,0.75
GLF,153.37617,0,0,1,0,0,0,1
GLF,129.312544,3,0,10,1,2,0,0.263566
GLF,47.105595,2,0,14,0,0,0,0.8
GLF,124.596188,0,0,0,0,0,1,1
GLF,121.141698,0,0,0,0,0,0,1
GLF,116.424872,0,0,0,0,1,0,1
GLF,105.677568,0,0,1,0,0,0,1
GLF,118.126459,0,0,1,2,0,0,0.857143
GLF,186.670283,0,0,1,1,0,0,1
GLF,111.000761,0,1,10,0,0,2,0.225
GLF,124.186698,0,0,2,0,0,0,0.296296
GLF,97.975264,0,1,0,0,0,0,1
GLF,108.00622,0,1,0,0,1,2,0.923077
GLF,62.695792,0,0,1,0,1,0,1
GLF,98.751551,1,0,0,0,1,0,1
GLF,98.990264,0,0,1,0,1,0,1
GLF,84.481403,0,0,1,0,0,0,1
GLF,89.968289,0,1,2,2,0,1,0.142276
GLF,101.59355,1,0,7,0,1,0,0.291667
GLF,165.504088,0,0,0,0,0,0,1
GLF,84.386681,1,0,11,0,2,0,0.439394
GLF,89.953273,0,0,8,0,0,0,0.5
GLF,54.494991,1,0,28,2,2,9,0.847222
GLF,93.505773,0,1,2,1,0,0,1
GLF,89.825503,0,0,6,0,0,1,0.944444
GLF,76.23332,0,0,0,1,0,0,1
GLF,62.02332,1,1,8,0,0,0,1
GLF,106.08959,1,0,15,2,0,0,0.137427
GLF,84.451851,0,0,6,0,0,1,1
GLF,87.914547,0,0,0,0,0,0,1
GLF,71.734069,0,0,2,0,0,0,1
GLF,92.959786,0,0,1,0,0,0,1
GLF,93.945025,0,0,3,1,0,0,0.857143
GLF,106.244694,0,2,1,0,0,0,0.5
GLF,76.682585,4,0,10,0,0,0,0.961538
GLF,105.013302,0,0,0,0,0,0,1
GLF,103.869245,1,0,1,0,0,0,1
GLF,117.785217,0,0,0,1,0,0,0.388889
GLF,82.635828,1,1,3,0,1,0,0.473684
GLF,92.416506,1,0,6,0,0,1,1
GLF,91.949931,0,1,8,0,0,0,0.97619
GLF,83.142302,0,0,1,0,0,1,1
GLF,68.741151,2,1,0,1,0,0,1
GLF,138.307415,0,0,0,0,0,0,1
GLF,108.662837,0,0,2,0,0,0,1
GLF,129.62008,0,0,5,0,0,0,0.176471
GLF,124.352249,0,1,0,1,0,0,0.8
GLF,110.765455,2,0,18,0,1,5,0.203488
GLF,92.345021,0,0,7,0,0,0,0.194444
GLF,121.723913,0,0,7,1,1,1,0.287879
GLF,113.260411,0,0,2,0,0,0,1
GLF,108.364394,1,2,1,0,0,1,1
GLF,116.066698,0,0,6,0,1,0,1
GLF,105.946459,1,0,6,0,0,0,0.944444
GLF,108.662837,1,1,0,1,0,0,0.1875
GLF,77.723007,0,0,6,1,1,1,0.461538
GLF,146.338132,0,0,1,0,0,0,1
GLF,165.504088,0,0,1,0,0,0,1
GLF,100.303916,0,0,1,0,2,0,1
GLF,119.620832,0,0,2,0,0,0,0.954545
GLF,114.081339,0,0,4,0,1,0,0.875
GLF,133.655759,0,0,1,2,1,0,0.5
GLF,86.869786,0,0,2,0,0,0,1
GLF,159.421528,0,0,1,1,1,0,1
GLF,158.945075,0,0,8,0,0,0,1
GLF,86.30406,0,2,15,0,2,1,0.931034
GLF,104.60442,0,1,2,0,1,1,0.5
GLF,100.218736,0,0,3,0,0,0,1
GLF,84.18296,0,1,5,0,0,0,0.473684
GLF,64.41817,2,0,6,0,0,0,0.928571
GLF,113.260411,0,1,1,1,0,0,1
GLF,90.182564,0,0,12,0,0,0,0.913043
GLF,112.57372,0,1,4,1,0,0,0.225806
GLF,77.809188,0,0,1,0,0,0,1
GLF,58.659155,0,1,21,0,0,0,0.962963
GLF,53.610402,3,1,17,1,1,1,0.924528
GLF,132.217415,0,0,0,0,0,0,1
GLF,91.298457,2,2,14,1,0,3,0.229167
GLF,100.005264,1,0,0,0,0,0,1
GLF,141.868641,0,0,1,0,0,0,1
GLF,99.4952,0,0,2,0,1,0,1
GLF,151.242256,0,1,2,0,0,0,0.157143
GLF,160.458849,0,0,1,0,0,0,1
GLF,-10.841189,0,0,1,0,0,0,1
GLF,144.208512,0,1,0,0,0,0,0.091837
GLF,123.171698,0,1,2,0,0,0,1
GLF,124.186698,0,0,2,0,0,0,1
GLF,61.703113,0,0,1,0,0,0,1
GLF,59.925581,0,0,1,1,1,0,0.846154
GLF,114.125981,0,0,2,0,0,0,1
GLF,189.685522,0,2,0,0,1,0,1
GLF,101.020264,0,0,0,0,0,0,1
GLF,132.844272,0,0,4,0,0,0,1
GLF,93.945025,0,0,0,0,1,0,1
GLF,108.854962,0,0,1,0,1,0,0.928571
GLF,69.972543,0,0,3,1,0,0,1
GLF,129.259134,0,2,1,0,1,0,0.307692
GLF,154.39861,0,1,2,1,1,0,1
GLF,83.854547,0,2,0,1,0,0,1
GLF,156.727262,0,0,4,0,0,1,0.7
GLF,89.689515,1,1,1,0,0,0,0.461538
GLF,120.037415,0,0,8,0,0,0,1
GLF,109.192842,1,1,8,1,0,4,0.16
GLF,97.61709,0,1,0,0,0,1,1
GLF,130.217176,3,0,1,0,0,0,0.291667
GLF,132.605558,0,0,4,0,1,0,1
GLF,124.186698,2,0,2,0,0,0,0.145455
GLF,101.693513,3,0,0,0,0,1,0.909091
GLF,73.435656,0,0,1,0,0,0,1
GLF,117.857985,0,0,6,0,2,0,1
GLF,103.673226,0,1,6,0,0,0,0.928571
GLF,78.483704,1,0,22,2,1,1,0.807692
GLF,189.685522,0,0,0,0,0,0,1
GLF,117.104019,0,0,2,0,1,0,1
GLF,112.095981,1,0,2,0,0,0,0.175
GLF,104.821091,0,0,9,0,0,0,0.223214
GLF,108.035981,0,0,0,0,0,0,1
GLF,125.874947,0,0,1,0,0,0,1
GLF,152.189419,2,0,0,0,0,0,1
GLF,101.020264,0,0,0,0,0,0,0.75
GLF,137.680558,1,0,1,0,0,0,1
GLF,166.504207,0,0,1,0,0,0,1
GLF,121.141698,0,1,1,0,0,0,1
GLF,50.703664,0,0,4,2,0,0,0.774194
GLF,58.278253,1,2,8,1,0,2,0.843137
GLF,100.692268,1,1,7,0,0,0,1
GLF,125.201698,0,0,0,0,0,0,1
GLF,75.82383,0,0,1,0,0,0,1
GLF,106.060531,0,1,5,0,1,1,0.5
GLF,92.917717,0,2,16,0,0,0,0.438596
GLF,98.49149,0,0,1,1,0,2,0.928571
GLF,103.879511,0,1,3,0,0,0,0.882353
GLF,128.073259,0,3,1,0,0,0,1
GLF,109.080742,0,0,1,0,0,0,1
GLF,61.108499,0,0,7,1,1,0,1
GLF,97.975264,1,0,0,0,0,0,1
GLF,118.335411,0,0,0,0,0,0,1
GLF,109.080742,0,0,0,0,0,0,0.75
GLF,115.415365,0,0,5,3,0,0,0.913043
GLF,109.797785,0,2,9,0,0,0,0.925926
GLF,79.16769,0,0,4,0,0,0,1
GLF,101.990622,0,1,1,0,0,0,1
GLF,120.514841,0,0,2,0,0,0,1
GLF,126.172056,0,0,1,0,0,0,1
GLF,105.9911,1,2,1,0,0,0,1
GLF,94.441559,0,0,6,0,2,0,0.83871
GLF,109.080742,0,1,1,0,0,0,1
GLF,141.322654,1,0,0,0,0,0,1
GLF,94.572437,1,2,6,1,0,0,0.928571
GLF,84.490855,0,0,11,0,0,0,0.882353
GLF,99.6122,0,0,2,0,0,1,0.823529
GLF,85.884547,0,0,0,1,0,0,1
GLF,95.037,0,0,6,1,1,0,0.928571
GLF,63.955095,0,0,18,0,2,1,0.92
GLF,89.336604,0,0,3,0,0,0,1
GLF,67.168592,3,0,10,2,2,0,0.878049
GLF,103.879511,0,0,4,2,0,0,1
GLF,63.405807,3,0,23,1,1,0,0.44
GLF,78.809308,0,0,1,0,0,1,1
GLF,103.276475,0,1,14,0,0,0,0.205882
GLF,110.582207,0,0,1,0,0,0,0.866667
GLF,126.172056,0,0,0,0,0,0,1
GLF,107.936361,0,0,1,0,1,0,0.15
GLF,127.172176,0,0,1,1,1,0,0.777778
GLF,66.853557,0,0,21,1,4,0,0.944444
GLF,93.804134,3,1,13,0,2,1,0.316092
GLF,102.321725,2,1,15,3,0,0,0.427273
GLF,79.895959,0,1,23,1,1,0,0.859649
GLF,122.932985,0,1,11,0,0,0,0.226563
GLF,58.464159,4,0,8,1,3,1,0.784314
GLF,66.808569,1,0,5,0,1,1,1
GLF,130.232056,0,0,1,0,0,0,1
GLF,99.4952,0,0,1,0,0,0,1
GLF,110.065981,0,0,2,1,0,0,1
GLF,41.0058,1,1,17,1,1,2,0.826923
GLF,80.395188,5,1,10,1,1,0,0.448276
GLF,115.05105,1,1,10,0,1,1,0.120536
GLF,137.441845,0,0,0,1,0,0,1
GLF,95.945264,1,1,3,1,1,0,0.75
GLF,130.232056,0,0,1,0,0,0,0.8
GLF,79.406403,0,0,3,0,0,0,1
GLF,80.465429,1,0,4,0,0,0,0.851852
GLF,85.884547,1,0,1,0,0,0,1
GLF,106.005981,0,0,1,0,1,0,1
GLF,92.222112,0,0,11,2,0,0,0.973684
GLF,97.534104,1,2,12,0,0,1,0.037825
GLF,111.573913,0,1,7,0,1,0,0.952381
GLF,92.140957,1,0,8,0,0,0,0.965517
GLF,83.854547,0,1,2,1,0,0,1
GLF,100.414754,0,1,3,0,1,1,1
GLF,49.998914,0,0,9,3,0,1,0.945455
GLF,108.364394,0,1,2,0,0,0,1
GLF,103.869245,2,1,0,0,0,0,1
GLF,82.920311,1,0,7,1,0,4,0.385714
GLF,100.005264,0,0,0,0,0,0,1
GLF,161.861992,0,0,1,0,0,1,1
GLF,62.688352,1,0,3,1,0,0,1
GLF,101.693513,0,0,0,0,0,0,1
GLF,100.005264,0,2,0,0,0,0,1
GLF,136.277415,0,0,1,0,0,0,1
GLF,97.296888,0,1,0,0,0,0,1
GLF,112.036459,0,0,2,0,0,0,1
GLF,115.959962,1,2,0,0,0,0,0.203125
GLF,108.288449,0,0,2,1,0,1,1
GLF,165.504088,0,0,2,0,0,0,1
GLF,93.959905,0,0,3,0,0,0,1
GLF,93.959905,0,0,2,1,0,0,1
GLF,100.594357,0,0,4,0,0,1,0.5
GLF,90.051283,0,0,3,0,0,0,1
GLF,124.596188,0,0,0,1,0,0,1
GLF,114.081339,0,0,0,0,0,0,1
GLF,55.487463,1,2,10,1,1,0,1
GLF,126.036498,0,1,3,0,1,2,0.22
GLF,43.881612,2,1,16,1,1,1,0.833333
GLF,101.020264,0,1,1,0,0,0,1
GLF,108.628426,2,0,4,1,0,0,0.461538
GLF,94.153977,0,0,2,0,0,0,1
GLF,118.052056,0,1,7,0,1,0,1
GLF,100.926643,0,1,9,0,0,0,0.851852
GLF,79.283465,2,0,7,1,0,5,0.809524
GLF,130.271571,0,0,2,0,0,2,0.909091
GLF,85.612614,0,1,11,1,0,0,0.147436
GLF,108.984019,0,1,2,0,2,0,0.833333
GLF,109.080742,0,0,1,1,0,0,1
GLF,73.115454,1,2,0,1,0,0,1
GLF,121.619541,0,1,8,0,1,0,0.304348
GLF,150.398132,0,0,0,0,0,0,0.238095
GLF,93.915264,0,0,1,0,0,1,1
GLF,123.171698,0,0,0,0,0,0,1
GLF,160.458849,0,0,0,0,0,0,1
GLF,101.960861,0,1,5,1,0,1,0.46
GLF,104.96122,0,1,0,0,1,0,1
GLF,109.080742,0,0,2,0,0,0,1
GLF,90.051283,0,0,1,1,0,0,0.311111
GLF,120.992372,0,0,0,1,1,0,0.266667
GLF,157.025706,1,0,0,0,0,1,1
GLF,110.065981,2,0,1,0,0,0,0.833333
GLF,108.006567,0,0,8,0,0,0,1
GLF,46.99712,0,1,21,0,0,1,0.855072
GLF,160.458849,0,0,3,0,0,0,1
GLF,120.753555,0,0,1,0,0,1,0.208333
GLF,130.426128,1,1,0,0,0,0,0.5
GLF,103.587837,0,0,0,0,0,0,1
GLF,47.532743,1,2,9,1,0,0,0.888889
GLF,74.160356,5,1,6,0,1,0,0.96875
GLF,119.783017,2,0,10,1,0,1,0.176271
GLF,76.122482,0,1,0,0,0,0,1
GLF,105.013302,1,0,1,0,1,0,1
GLF,108.424124,1,1,0,0,0,0,1
GLF,112.036459,1,0,1,1,0,0,0.916667
GLF,148.368132,0,0,0,1,0,0,1
GLF,79.406403,2,1,2,0,1,0,1
GLF,62.956468,2,0,9,3,0,0,0.931034
GLF,105.143577,0,0,4,1,0,0,0.894737
GLF,128.56271,0,0,2,0,0,1,0.291667
GLF,94.441559,0,0,7,1,0,0,0.935484
GLF,117.104019,0,0,0,0,0,0,0.8
GLF,41.205665,4,0,22,2,0,0,0.927273
GLF,120.126698,0,1,0,0,0,1,1
GLF,118.335411,0,0,0,0,0,0,1
GLF,111.320111,0,0,7,0,0,0,1
GLF,60.717874,0,0,0,0,0,0,1
GLF,109.170754,1,2,9,1,0,0,0.270833
GLF,79.536952,2,1,10,0,2,1,0.477273
GLF,124.86251,2,0,2,1,0,0,0.5
GLF,72.589714,1,0,13,4,2,0,0.795918
GLF,66.131617,1,1,9,0,2,0,0.868421
GLF,56.794996,2,2,9,1,1,2,0.837838
GLF,69.972543,1,0,1,1,0,0,1
GLF,116.424872,1,0,0,0,0,0,1
GLF,89.825503,1,1,4,0,1,0,0.944444
GLF,78.416729,0,2,4,0,2,0,0.894737
GLF,84.107015,0,0,4,0,1,0,1
GLF,79.62068,0,1,4,0,1,0,0.875
GLF,112.685074,0,0,1,0,1,0,1
GLF,94.930264,1,0,3,0,0,0,1
GLF,53.840825,0,1,25,0,1,0,0.859375
GLF,114.125981,0,0,0,0,1,0,1
GLF,62.62883,2,1,5,0,4,0,0.941176
GLF,48.952509,5,0,11,1,1,4,0.928571
GLF,110.065981,0,0,0,0,0,0,1
GLF,97.975264,0,0,0,0,1,0,1
GLF,61.631283,1,0,13,1,0,0,0.971429
GLF,108.424124,0,1,0,0,0,0,1
GLF,96.767325,1,0,5,0,1,0,1
GLF,63.634094,5,1,13,1,1,0,0.946429
GLF,92.054094,1,0,12,0,0,0,1
GLF,116.068867,1,0,3,0,1,0,0.4375
GLF,95.221605,0,2,10,1,3,0,0.935484
GLF,98.990264,0,0,1,0,2,0,1
GLF,130.232056,0,0,0,0,0,0,1
GLF,122.156698,0,0,1,0,0,0,1
GLF,105.013302,0,0,1,1,0,1,1
GLF,174.549805,0,0,1,0,0,0,1
GLF,103.259633,0,1,9,0,0,0,0.298246
GLF,64.148766,5,0,6,1,0,0,1
GLF,129.194736,0,0,1,0,0,0,1
GLF,28.625392,0,1,1,1,2,0,1
GLF,96.276367,0,0,11,1,0,0,0.846154
GLF,109.080742,0,0,1,0,0,0,1
GLF,110.495358,0,1,1,0,1,0,1
GLF,138.233012,0,0,0,0,0,0,0.916667
GLF,93.505773,0,1,0,0,0,0,1
GLF,109.080742,0,0,0,1,0,0,0.21875
GLF,123.171698,1,0,0,1,0,0,1
GLF,79.16769,1,0,6,1,0,0,0.933333
GLF,90.870264,1,0,3,0,1,0,0.923077
GLF,98.990264,0,0,0,0,0,0,1
GLF,75.82383,0,1,0,0,0,0,1
GLF,86.877226,1,0,0,0,0,0,1
GLF,101.960861,0,0,5,1,0,0,1
GLF,111.05122,0,0,1,0,0,0,1
GLF,88.601551,1,0,4,0,0,1,1
GLF,114.232717,0,0,4,0,0,0,0.5
GLF,104.569149,0,1,7,1,2,1,0.321429
GLF,105.961339,0,1,10,0,0,0,0.8
GLF,109.976698,1,0,9,1,0,0,1
GLF,28.475962,0,0,0,0,2,0,1
GLF,114.051578,0,0,1,1,0,0,1
GLF,172.549566,0,0,1,0,0,0,0.714286
GLF,79.295773,0,0,4,3,0,0,1
GLF,117.104019,0,0,0,0,0,0,1
GLF,94.153977,0,0,1,0,0,0,1
GLF,97.61709,1,1,1,0,0,0,1
GLF,96.862254,0,0,3,0,0,0,0.304348
GLF,93.870622,1,0,2,0,1,0,0.9375
GLF,65.763113,0,0,1,0,0,0,1
GLF,166.504207,0,0,0,0,0,0,1
GLF,130.217176,0,1,1,0,0,0,1
GLF,129.325011,1,0,5,0,0,1,0.95
GLF,66.987482,3,0,6,0,0,0,0.888889
GLF,121.239707,0,0,0,0,0,0,0.5
GLF,135.173132,1,0,3,0,0,2,0.842105
GLF,137.91948,1,0,2,0,0,0,1
GLF,102.598163,0,0,3,0,0,1,0.894737
GLF,81.854308,0,1,0,0,0,0,0.75
GLF,89.556612,0,2,1,0,0,0,1
GLF,107.323736,0,0,1,1,0,0,1
GLF,81.541966,1,0,12,1,1,0,0.945946
GLF,124.48535,0,0,1,0,1,0,1
GLF,79.687811,1,0,2,3,0,0,1
GLF,115.678555,0,0,13,0,0,1,0.31746
GLF,70.083798,0,0,9,1,0,0,0.904762
GLF,125.351128,0,1,0,1,0,0,1
GLF,111.05122,0,0,0,0,0,0,1
GLF,159.421528,0,0,1,0,1,0,0.875
GLF,134.247415,0,1,1,0,0,0,1
GLF,65.763113,0,0,0,0,0,0,1
GLF,132.844272,0,0,0,0,0,0,1
GLF,94.930264,0,0,1,0,0,0,1
GLF,115.616156,1,0,5,0,0,2,0.182857
GLF,112.685074,1,1,0,0,0,0,1
GLF,99.676955,0,0,7,0,0,0,0.5
GLF,55.656199,0,0,14,1,2,1,0.881356
GLF,122.492139,0,3,0,0,1,0,1
GLF,86.596792,0,0,0,1,1,0,1
GLF,88.601551,1,0,5,1,0,0,0.95
GLF,111.331477,0,0,4,1,0,0,1
GLF,109.887415,0,0,4,1,0,0,0.866667
GLF,86.541477,0,0,9,0,1,0,0.307692
GLF,73.973438,0,2,5,0,0,1,0.962963
GLF,78.159609,2,3,17,2,1,3,0.295238
GLF,85.812717,1,4,20,0,0,0,1
GLF,130.217176,1,0,0,0,0,0,1
GLF,137.91948,0,0,1,0,0,0,1
GLF,108.035981,0,1,1,0,0,0,1
GLF,92.922585,0,1,2,0,0,0,1
GLF,112.095981,0,0,1,1,0,0,0.666667
GLF,105.9911,0,1,3,2,1,0,1
GLF,115.325233,0,0,7,1,1,1,0.761905
GLF,126.186937,0,0,0,0,0,0,1
GLF,117.14122,0,1,0,0,0,0,1
GLF,107.472679,1,0,5,0,1,0,1
GLF,127.532587,1,0,12,1,1,0,0.084656
GLF,98.990264,0,0,1,2,0,0,1
GLF,106.050622,1,0,3,0,0,0,1
GLF,96.982585,0,1,0,0,0,0,0.409091
GLF,153.413371,0,0,0,0,0,0,0.5
GLF,96.001652,1,0,9,0,0,0,0.870968
GLF,87.992985,4,0,9,1,0,0,0.292683
GLF,84.481403,0,0,2,3,0,0,1
GLF,49.567754,1,0,3,0,0,0,1
GLF,84.24269,0,0,1,1,0,0,1
GLF,110.495358,0,1,4,0,0,0,0.9375
GLF,110.842268,0,0,1,0,0,0,1
GLF,69.418007,0,2,26,0,0,0,0.976744
GLF,134.95966,0,0,1,0,0,0,1
GLF,33.49144,0,0,0,0,0,0,1
GLF,94.124633,1,1,22,0,2,1,0.280702
GLF,118.126459,0,0,1,0,0,0,1
GLF,109.080742,0,0,1,0,0,0,1
GLF,114.052526,0,0,4,1,0,0,0.95
GLF,125.649676,0,1,4,0,0,0,0.318182
GLF,70.883796,0,2,12,0,1,0,0.916667
GLF,90.051283,0,0,0,0,0,0,0.4375
GLF,61.793785,4,0,25,1,2,0,0.925926
GLF,172.549566,0,0,2,0,0,0,1
GLF,114.051578,0,0,0,1,0,1,1
GLF,75.020889,0,1,15,1,3,0,0.974359
GLF,59.464786,2,0,14,1,1,0,0.945946
GLF,80.175496,1,4,9,0,0,1,0.30303
GLF,105.394825,0,0,6,1,0,0,0.296296
GLF,83.197929,0,0,9,0,0,1,0.45
GLF,91.077576,0,1,4,0,0,0,1
GLF,26.616545,1,3,26,1,1,0,0.860465
GLF,96.691477,0,0,1,0,1,0,0.277778
GLF,101.020264,0,0,0,0,0,0,1
GLF,112.685074,0,0,1,0,1,0,1
GLF,56.874762,1,1,10,1,1,1,0.913043
GLF,114.232717,0,0,1,1,1,0,1
GLF,99.674117,1,1,8,0,0,1,0.183784
GLF,67.446235,1,0,1,0,0,1,0.909091
GLF,59.752142,1,0,6,0,1,0,0.954545
GLF,138.262773,1,0,3,0,0,0,1
GLF,126.186937,0,0,2,0,0,0,1
GLF,56.598352,3,1,8,0,0,0,1
GLF,108.364394,1,1,1,0,0,0,1
GLF,161.623279,0,0,2,0,0,0,1
GLF,33.50632,0,0,2,0,0,0,0.666667
GLF,115.61872,0,0,1,0,0,0,0.3
GLF,126.172056,1,0,3,0,0,0,0.888889
GLF,108.035981,0,0,2,0,1,0,1
GLF,80.138049,0,0,6,1,0,0,0.952381
GLF,85.46328,2,0,12,0,0,0,0.4625
GLF,83.142302,1,0,0,1,0,0,1
GLF,51.182771,3,1,16,1,0,2,0.842105
GLF,44.596918,0,0,2,0,0,0,1
GLF,84.899933,1,0,12,1,0,0,0.823529
GLF,140.248132,0,0,0,0,0,0,1
GLF,130.232056,0,0,1,0,0,0,1
GLF,102.990742,1,0,1,0,0,0,1
GLF,113.269551,1,3,10,1,2,1,0.283019
GLF,142.23349,1,0,5,0,0,0,1
GLF,159.141094,0,0,1,0,1,0,1
GLF,133.143132,1,0,6,0,0,0,0.947368
GLF,125.589841,0,2,2,0,0,0,0.30303
GLF,65.148661,1,1,6,0,0,0,0.96
GLF,53.668058,0,1,5,0,0,0,1
GLF,93.99942,0,1,4,2,0,0,0.28
GLF,106.050622,0,0,0,0,0,0,1
GLF,134.95966,0,0,0,1,0,0,1
GLF,93.900383,0,1,1,0,0,0,1
GLF,130.232056,0,0,1,0,0,0,0.75
GLF,118.126459,0,0,0,1,0,0,1
GLF,84.24269,0,0,1,0,0,0,1
GLF,102.980911,0,0,2,2,2,1,0.827586
GLF,57.114066,0,3,9,0,2,0,0.867925
GLF,122.156698,0,0,1,0,0,0,1
GLF,134.95966,1,0,2,0,0,0,0.5
GLF,73.096604,0,0,11,0,1,0,0.939394
GLF,118.126459,0,0,0,0,0,0,1
GLF,101.325456,0,1,11,0,0,1,1
GLF,98.990264,0,0,1,0,0,0,1
GLF,155.686604,0,0,1,0,0,0,1
GLF,89.855264,0,0,5,0,1,0,0.928571
GLF,101.855402,2,0,13,1,0,1,0.5
GLF,83.854547,0,0,2,0,0,0,1
GLF,107.215053,0,3,13,0,0,0,0.09375
GLF,92.553386,0,0,13,0,0,0,0.909091
GLF,76.23332,0,0,3,0,0,0,1
