@relation textClassifier-weka.filters.unsupervised.attribute.Remove-R26-34

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute readability numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric
@attribute typeTokenRatio numeric

@data
EGY,4,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,108.364394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,4,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,131.50517,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
EGY,4,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,86.660834,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1
EGY,7,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,1,0,2,1,0,91.582509,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
EGY,8,0,0,0,0,1,0,0,1,0,1,3,1,0,1,0,0,0,2,0,1,0,0,148.30861,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
EGY,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,122.156698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,8,0,1,0,0,2,0,0,3,0,16,1,0,1,0,0,0,0,1,0,1,0,0,82.32554,0,0,0,0,0,0,0,1,1,2,0,1,1,1,6,0.961538
EGY,6,0,0,0,0,0,1,0,0,0,6,4,0,2,1,0,0,0,0,0,3,0,0,108.633285,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1
EGY,10,1,0,0,0,2,1,0,1,1,9,4,0,0,0,0,1,0,1,0,2,0,0,139.88975,0,0,0,0,0,0,2,1,1,2,0,0,1,1,3,0.076023
EGY,7,0,0,0,0,3,0,0,2,0,7,2,1,0,0,0,0,0,1,0,0,1,0,72.361134,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,0.944444
EGY,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,141.322654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,132.844272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,8,0,1,0,0,1,0,0,0,1,7,3,0,0,2,0,1,0,5,0,0,0,0,140.639746,0,0,0,1,1,0,0,0,2,0,2,0,0,0,5,0.142857
EGY,11,0,0,1,0,4,0,1,1,1,9,5,0,0,0,0,2,0,1,1,0,1,0,91.190471,0,0,0,2,0,0,2,1,0,1,0,0,0,0,3,0.928571
EGY,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,124.186698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,5,0,0,0,0,1,0,0,0,1,4,6,0,0,0,0,0,0,1,0,0,0,0,62.968609,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
EGY,8,0,0,1,0,5,0,1,0,0,12,0,0,0,0,0,1,0,2,0,1,1,0,84.743063,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.916667
EGY,9,0,1,0,0,1,0,0,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,111.672637,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0.5
EGY,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,142.516845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EGY,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,154.39861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,99.946089,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0.962963
EGY,6,0,0,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,1,0,1,0,0,164.041423,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1
EGY,9,0,0,1,0,3,0,0,1,2,7,5,0,0,1,1,0,0,0,0,2,0,0,96.363655,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,0.888889
EGY,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,138.277654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,138.277654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,138.277654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EGY,9,2,1,0,0,2,0,1,2,0,12,0,0,0,1,0,0,0,3,0,1,0,0,102.786753,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1
EGY,8,1,1,0,0,3,0,0,1,3,14,6,0,0,0,0,0,0,2,0,0,0,0,84.300958,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0.935484
EGY,6,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,0,0,1,0,111.05866,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1
EGY,15,0,2,6,0,7,0,6,7,9,26,4,1,3,2,0,0,0,5,1,7,2,0,98.760854,0,1,0,8,2,0,0,1,1,1,1,2,0,0,10,0.112637
EGY,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,101.020264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,6,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,134.247415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,9,0,0,0,0,3,0,0,1,1,4,3,1,1,0,0,1,0,0,0,1,0,0,110.495358,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0.9375
EGY,8,0,0,0,0,3,0,0,1,0,9,4,0,0,0,0,0,0,2,1,3,1,0,99.318851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310345
EGY,5,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,118.126459,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
EGY,7,0,0,0,0,1,0,0,3,0,4,2,1,0,0,0,0,0,1,0,0,1,0,109.471367,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,1
EGY,6,0,0,0,0,1,0,0,0,1,2,3,1,0,0,0,0,0,1,0,0,0,0,84.18296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,10,0,0,0,0,1,0,0,2,5,13,5,0,0,2,0,3,0,2,0,1,1,0,94.393524,0,0,0,1,0,0,1,2,0,2,2,0,0,1,11,0.916667
EGY,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,125.201698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,12,0,2,0,0,3,1,0,5,4,21,3,0,0,1,0,1,0,3,0,3,2,0,71.602717,0,0,0,0,0,0,2,1,0,2,1,0,1,3,11,0.897959
EGY,5,0,0,0,0,1,0,0,3,0,6,3,1,0,0,0,0,0,0,0,0,0,0,99.676955,0,0,0,0,0,0,1,1,1,2,0,0,3,1,4,0.3125
EGY,8,0,0,0,0,2,0,1,0,0,9,3,0,0,1,0,1,0,2,0,1,0,0,105.528555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
EGY,4,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,132.217415,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0.875
EGY,6,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,174.549805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,6,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,70.74883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,4,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,128.007985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EGY,6,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,86.660834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EGY,13,2,2,2,0,10,0,2,3,3,17,9,1,0,0,0,0,0,4,0,2,1,0,52.282926,0,0,0,0,1,0,0,1,2,2,0,0,0,0,9,0.913793
EGY,9,1,0,0,0,0,0,1,0,0,2,8,2,0,2,0,0,0,3,0,2,1,0,71.842859,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0.909091
EGY,16,0,2,7,0,13,2,3,15,4,48,8,2,3,2,0,1,0,3,0,4,2,0,-11.976454,0,0,0,3,1,0,1,1,0,4,2,3,4,6,29,0.84
EGY,5,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,1,135.023702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EGY,11,0,0,1,0,5,0,0,2,1,15,5,0,0,0,0,2,0,3,1,3,1,0,104.938374,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0.172093
EGY,14,0,0,1,0,5,0,0,10,3,28,13,1,1,3,1,3,0,8,0,7,4,0,199.776,0,1,0,11,0,0,0,2,0,5,1,1,1,4,23,0.734694
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,174.579566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,129.194736,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
EGY,3,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,113.738046,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9
EGY,5,0,0,1,0,0,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,94.930264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57.687754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EGY,4,0,1,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,108.035981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
EGY,5,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,24.415962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,162.459088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555556
EGY,11,0,0,1,0,3,0,1,4,3,13,8,0,1,0,0,1,0,5,0,1,0,0,128.882056,0,0,0,0,0,0,0,0,1,2,0,1,0,0,5,0.168889
EGY,15,0,1,0,1,5,0,1,4,2,9,6,1,1,1,1,0,0,3,0,4,3,0,86.106745,0,1,0,3,0,0,0,1,1,2,1,1,3,2,7,0.27044
EGY,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,123.858389,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.291667
EGY,11,1,0,1,0,6,0,1,3,1,9,3,0,0,0,0,0,0,4,0,1,1,0,74.940403,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.870968
EGY,11,1,1,0,0,3,0,0,3,2,8,6,1,0,2,0,0,0,3,0,1,0,0,94.441559,0,0,0,0,0,0,0,0,2,3,0,0,1,1,6,0.935484
EGY,12,0,1,4,0,10,1,2,7,0,18,6,1,0,0,0,1,0,1,0,2,0,0,102.140053,0,0,0,1,0,0,1,1,0,7,0,0,3,1,10,0.032777
EGY,10,0,0,0,0,6,0,1,1,0,4,3,0,0,1,0,1,0,1,0,1,1,0,114.969855,0,0,0,4,0,1,0,1,0,0,1,0,0,0,3,0.875
EGY,7,0,1,1,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,152.398371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.270833
EGY,15,1,1,0,0,7,0,1,5,1,37,15,2,2,1,0,1,0,5,0,2,4,0,30.834237,0,0,0,0,0,0,1,1,3,4,0,2,2,2,12,0.813953
EGY,11,0,0,0,0,1,1,0,3,2,3,15,2,0,2,0,0,0,1,0,2,1,0,111.053615,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0.314815
EGY,16,2,1,3,0,12,3,1,8,2,27,12,1,0,9,0,2,0,5,0,5,3,0,199.776,0,0,0,1,0,0,1,0,0,4,1,0,3,5,11,0.795918
EGY,7,0,0,0,0,1,4,0,2,0,4,6,0,0,1,0,0,0,1,0,0,0,0,92.726825,0,0,0,1,0,0,0,1,0,2,1,0,3,0,5,0.833333
EGY,5,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,154.39861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
EGY,6,0,0,1,0,2,0,1,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,139.06482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,147.330811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,8,0,0,1,0,0,0,1,0,1,3,4,0,1,2,0,0,0,0,0,2,0,0,99.736035,0,0,0,1,0,0,0,3,0,0,2,1,0,0,7,0.283333
EGY,7,0,0,0,0,1,0,0,1,1,4,3,0,0,0,0,0,0,1,0,3,0,0,114.036698,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
EGY,11,0,0,1,0,12,0,1,14,4,16,8,1,1,0,0,0,0,2,0,2,0,0,86.294558,0,0,0,0,0,0,0,0,1,4,0,1,2,3,13,0.420635
EGY,19,2,1,6,0,18,1,1,10,11,43,13,3,1,3,2,7,0,15,1,7,4,0,113.520067,0,2,0,2,1,0,5,1,1,7,2,0,9,5,32,0.026688
EGY,5,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,110.778226,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
EGY,7,0,0,0,0,4,1,0,3,0,9,3,0,0,1,0,0,0,0,0,3,0,0,119.690019,0,0,0,1,0,0,1,0,0,3,0,0,1,1,4,0.928571
EGY,6,0,0,0,0,2,0,1,0,1,6,4,0,0,0,0,0,0,0,0,1,0,0,93.676551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.933333
EGY,10,1,0,0,0,2,1,0,0,1,17,4,2,0,0,0,0,0,3,0,3,1,0,73.699339,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0.837838
EGY,7,0,0,0,0,3,0,1,3,1,9,3,0,0,0,0,0,0,0,0,3,0,0,81.771631,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.956522
EGY,5,2,1,0,0,0,0,0,0,0,7,3,0,0,1,0,0,0,0,0,0,0,0,112.505471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466667
EGY,10,0,1,1,0,3,0,1,3,1,6,4,0,0,0,0,0,0,3,0,1,0,0,101.904441,0,0,0,0,0,0,1,1,0,2,0,0,0,0,5,1
EGY,5,0,1,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,103.587837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9
EGY,11,0,0,0,0,4,0,1,3,2,10,6,0,0,2,1,0,0,1,0,1,2,0,95.484469,0,0,0,0,0,0,0,1,0,2,0,0,1,1,5,0.939394
EGY,9,0,0,0,0,2,1,0,3,3,1,5,1,0,0,0,2,0,0,0,5,0,0,86.541477,0,0,0,2,0,0,1,1,0,2,0,0,1,1,4,0.307692
EGY,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36.118535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,13,0,1,2,0,4,0,0,4,4,17,4,1,0,5,0,1,0,1,0,2,1,0,81.47269,0,0,0,1,0,0,1,1,0,3,1,0,1,1,9,0.918367
EGY,9,1,0,0,0,0,0,0,2,2,14,4,0,1,0,0,1,0,0,0,2,2,0,112.514198,0,0,0,1,0,1,1,1,1,1,0,1,1,2,9,0.5
EGY,10,1,0,0,0,0,1,1,0,3,10,3,0,1,2,0,1,0,2,0,0,0,0,96.100896,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1
EGY,6,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,126.172056,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,114.125981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EGY,13,0,1,0,0,5,2,0,5,1,13,8,1,1,0,0,0,0,4,1,2,2,0,60.003681,0,0,0,0,0,0,0,4,1,6,1,1,3,3,11,0.913043
EGY,10,0,0,2,0,2,1,1,5,3,15,10,0,0,0,0,0,0,3,0,1,0,0,68.062837,0,0,0,0,0,0,3,2,0,4,0,3,2,0,9,0.777778
EGY,5,0,0,0,0,1,0,0,0,0,2,5,0,0,1,0,0,0,0,0,2,0,0,130.271571,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.909091
EGY,6,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,77.809188,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1
EGY,6,0,0,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,1,0,2,0,0,74.129271,0,0,0,0,0,0,0,0,1,3,0,0,1,1,3,1
EGY,8,0,0,0,0,1,0,1,2,0,5,4,0,1,0,0,0,0,2,0,0,1,0,113.836573,0,0,0,0,0,0,0,0,0,2,0,0,2,2,4,0.941176
EGY,5,0,1,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,125.351128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
EGY,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,108.662837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555556
EGY,9,0,0,0,0,1,0,0,1,2,3,3,0,0,2,0,1,0,1,0,2,0,0,98.404641,0,0,0,0,0,0,1,1,0,0,1,0,2,0,4,1
EGY,5,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,118.126459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.080742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,9,0,0,0,0,3,1,0,1,5,9,3,0,0,0,0,0,0,2,0,2,1,0,126.620818,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0.096429
EGY,10,0,0,2,0,4,0,2,2,1,25,10,0,0,0,0,2,0,6,0,2,0,0,199.776,0,0,0,0,0,0,1,1,2,2,0,0,3,2,13,0.929825
EGY,5,0,0,0,0,1,0,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,113.738046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
EGY,8,0,0,1,0,2,0,0,4,0,10,4,0,1,0,0,0,0,4,0,1,0,0,106.21535,0,0,0,1,0,0,0,2,0,1,0,1,1,0,6,1
EGY,8,0,0,0,0,3,0,0,2,0,10,1,1,0,0,0,3,0,1,0,2,0,0,125.118617,0,0,0,2,0,0,2,0,0,2,0,0,2,2,8,0.884615
EGY,11,0,0,1,0,2,0,0,2,1,5,5,0,0,1,1,0,0,1,1,1,0,0,115.415365,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1
EGY,4,0,0,0,0,1,0,0,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,112.309453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333
EGY,15,0,0,3,0,5,1,1,2,6,21,6,1,0,2,1,1,0,2,0,6,1,0,46.792479,0,0,0,0,0,0,2,1,0,1,1,0,1,1,6,0.95
EGY,14,1,2,0,0,3,0,1,4,0,23,9,1,2,1,0,2,0,2,0,2,2,0,96.254924,0,0,0,0,0,0,1,0,1,5,1,2,4,4,10,0.415254
EGY,6,1,0,0,0,1,0,0,2,0,5,1,0,0,0,0,0,0,2,0,0,0,0,118.081817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.916667
EGY,9,0,0,0,0,1,1,0,2,0,2,2,1,0,1,0,0,0,1,0,1,0,0,81.809666,0,0,0,0,0,0,1,0,0,2,1,0,0,0,4,1
EGY,13,0,0,0,0,2,2,1,5,4,7,6,1,1,1,0,2,0,1,0,2,0,0,103.771236,0,0,0,3,0,0,1,1,1,3,0,1,1,2,6,0.111801
EGY,7,0,0,0,0,1,0,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,110.065981,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0.307692
EGY,8,0,0,0,0,3,0,0,2,0,11,4,0,0,1,0,1,0,2,0,2,0,0,73.054396,0,0,0,0,0,0,1,1,0,1,1,0,2,2,4,0.964286
EGY,12,0,0,3,0,5,0,0,4,4,13,5,2,0,1,1,2,0,2,0,2,0,0,66.373238,0,0,0,7,0,1,1,1,0,3,1,0,1,1,9,0.86
EGY,9,0,0,1,0,2,0,0,2,6,12,5,0,0,0,0,1,0,5,0,0,2,0,70.21209,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.972222
EGY,8,0,0,0,0,5,0,0,1,0,4,3,0,1,0,0,0,0,2,0,1,1,0,128.500917,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.9
EGY,17,1,3,3,0,13,2,2,19,8,54,10,0,3,6,1,1,0,9,0,6,1,0,199.776,0,0,0,0,0,0,2,3,5,7,2,4,3,5,32,0.075325
EGY,12,2,0,0,0,2,0,1,7,1,21,10,4,1,1,0,0,0,1,0,2,0,0,86.214175,0,0,1,0,0,0,0,1,1,5,0,1,2,1,10,0.083333
EGY,7,0,0,0,0,1,0,0,1,1,5,2,0,0,0,0,0,0,3,0,1,0,0,139.945377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.928571
EGY,12,2,2,2,0,13,0,0,6,0,45,34,3,1,0,0,0,0,6,0,6,3,0,102.549669,0,0,0,0,1,0,0,1,2,6,0,1,5,4,15,0.046419
EGY,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,160.458849,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
EGY,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,100.005264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,118.335411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EGY,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,160.458849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EGY,10,0,0,1,0,5,0,0,4,0,3,4,1,0,2,0,0,0,1,0,3,2,0,85.616351,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0.884615
EGY,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,172.549566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,12,0,1,1,0,3,1,0,3,2,10,11,1,0,1,0,0,0,1,0,1,0,0,90.893378,0,0,0,0,0,0,0,0,1,2,1,0,0,0,5,0.298246
EGY,13,0,2,8,0,26,0,0,12,5,71,22,0,2,0,0,4,0,8,1,7,3,0,199.776,0,0,0,15,0,0,0,5,1,7,0,0,5,4,21,0.727273
EGY,11,0,0,0,0,2,1,0,5,2,35,12,3,0,2,0,1,0,6,0,10,0,0,60.05637,0,0,0,1,0,0,3,1,0,2,1,0,0,0,5,0.753086
EGY,9,1,0,0,0,0,2,0,1,1,3,6,1,0,0,0,0,0,2,0,1,0,0,108.083195,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
EGY,7,0,0,0,0,1,4,0,2,0,4,6,0,0,1,0,0,0,1,0,0,0,0,92.726825,0,0,0,1,0,0,0,1,0,2,1,0,3,0,5,0.833333
EGY,10,1,0,3,0,8,0,1,3,2,23,3,1,0,0,0,0,0,2,0,0,0,0,66.428421,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4,0.8125
EGY,12,0,0,0,0,5,2,1,2,2,21,9,1,2,1,0,0,0,3,0,1,0,0,66.998783,0,0,0,0,0,0,0,0,2,2,0,2,3,1,7,0.843137
EGY,5,0,0,0,0,3,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,123.676634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
EGY,6,0,0,0,0,6,0,0,0,1,15,0,0,0,0,0,2,0,1,0,2,0,0,137.699472,0,0,0,7,0,0,2,0,1,0,0,0,0,0,4,0.411765
EGY,10,0,1,1,0,1,0,1,2,0,3,2,0,0,1,0,1,0,1,0,0,0,0,103.673226,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0.928571
EGY,6,0,0,2,0,2,1,0,0,0,3,6,0,0,0,0,0,0,2,0,0,0,0,133.165453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,11,0,0,0,0,2,1,1,2,1,4,4,1,0,0,1,0,0,3,0,2,0,0,104.817542,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0.954545
EGY,10,0,0,2,0,3,1,0,3,3,11,11,0,0,1,0,0,0,1,0,3,0,0,81.221257,0,0,0,0,0,0,0,2,0,2,1,0,3,2,7,0.948718
EGY,7,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,95.098576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EGY,10,0,1,1,1,1,1,0,1,0,1,7,0,0,2,0,0,0,1,0,0,0,0,119.27295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.171429
EGY,10,0,0,0,0,2,0,0,2,1,7,5,1,0,1,0,0,0,1,0,1,1,0,103.718386,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.954545
EGY,19,0,5,8,0,23,7,7,16,5,68,29,12,1,2,2,1,0,16,1,12,3,2,199.776,0,0,2,4,5,0,2,11,3,8,4,1,6,6,46,0.260417
