@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,26-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute typeTokenRatio numeric

@data
GLF,114.275828,0.962963
GLF,65.510144,0.944444
GLF,84.18296,1
GLF,145.323132,1
GLF,112.57,0.472222
GLF,126.142295,0.916667
GLF,44.559717,1
GLF,86.204754,0.954545
GLF,116.058784,0.138889
GLF,86.786522,0.473684
GLF,112.006698,1
GLF,95.288646,1
GLF,100.005264,1
GLF,63.865515,0.911765
GLF,132.187654,0.916667
GLF,99.416395,0.460526
GLF,104.981918,0.25
GLF,72.229801,0.953488
GLF,94.646909,0.894737
GLF,100.170815,1
GLF,130.142773,0.9375
GLF,133.262176,0.5
GLF,99.483196,1
GLF,53.962842,0.952381
GLF,109.080742,1
GLF,134.95966,1
GLF,57.727269,1
GLF,105.013302,1
GLF,102.54995,0.5
GLF,85.795264,0.833333
GLF,136.277415,0.4
GLF,128.809741,0.046939
GLF,103.869245,1
GLF,142.516845,1
GLF,129.859002,1
GLF,126.186937,0.428571
GLF,94.265232,0.454545
GLF,110.778226,1
GLF,108.364394,1
GLF,117.687207,1
GLF,106.090137,1
GLF,173.564566,1
GLF,166.148085,0.291667
GLF,117.687207,1
GLF,119.111698,1
GLF,146.29349,0.916667
GLF,135.240094,1
GLF,105.013302,1
GLF,119.111698,1
GLF,77.144022,1
GLF,77.144022,1
GLF,84.743063,0.807692
GLF,65.733352,1
GLF,130.187415,0.454545
GLF,134.247415,1
GLF,73.79383,1
GLF,98.751551,1
GLF,162.595585,1
GLF,89.131197,1
GLF,124.596188,0.857143
GLF,94.930264,1
GLF,48.537874,1
GLF,79.645117,1
GLF,99.996588,1
GLF,121.798524,0.888889
GLF,123.171698,1
GLF,79.657521,0.8
GLF,99.88622,0.222222
GLF,114.455251,0.241379
GLF,138.414151,0.727273
GLF,68.42122,0.846154
GLF,81.496134,1
GLF,94.644962,0.931034
GLF,60.002359,0.911111
GLF,53.672396,1
GLF,83.965389,0.833333
GLF,115.678555,0.9
GLF,159.414088,1
GLF,93.92245,0.941176
GLF,92.359283,1
GLF,84.430921,0.885714
GLF,119.111698,1
GLF,103.673226,0.928571
GLF,97.975264,1
GLF,98.967943,1
GLF,82.122434,0.405172
GLF,78.964414,0.878049
GLF,72.59235,0.465517
GLF,66.340374,0.947368
GLF,82.164641,0.9375
GLF,89.31769,1
GLF,72.768576,1
GLF,66.962365,1
GLF,86.975815,0.884615
GLF,66.650236,0.787234
GLF,144.813463,1
GLF,91.87735,0.473684
GLF,64.420117,1
GLF,111.05866,0.8
GLF,108.364394,1
GLF,70.917142,1
GLF,78.677791,0.215517
GLF,108.035981,1
GLF,76.510834,1
GLF,88.96567,0.84375
GLF,133.165453,1
GLF,110.842268,1
GLF,107.020981,0.444444
GLF,142.516845,0.416667
GLF,86.30406,0.931034
GLF,146.338132,1
GLF,142.845154,0.5
GLF,97.975264,1
GLF,132.844272,1
GLF,101.408407,0.30303
GLF,141.263132,1
GLF,76.122482,1
GLF,76.83883,1
GLF,117.104019,1
GLF,73.275169,0.5
GLF,99.945742,1
GLF,103.891825,1
GLF,118.096698,0.909091
GLF,97.975264,1
GLF,70.073924,0.9375
GLF,91.077576,1
GLF,164.399492,0.5
GLF,107.323736,1
GLF,101.945981,1
GLF,96.893302,0.9375
GLF,67.768497,0.857143
GLF,92.243438,1
GLF,72.77883,1
GLF,35.491679,1
GLF,118.081817,1
GLF,122.112056,1
GLF,98.751551,1
GLF,111.947176,0.958333
GLF,69.217654,0.462121
GLF,89.078977,1
GLF,121.141698,1
GLF,102.990742,1
GLF,75.301762,0.95
GLF,117.081698,1
GLF,133.262176,0.666667
GLF,123.171698,1
GLF,118.335411,1
GLF,119.704208,0.166667
GLF,96.767325,0.9375
GLF,77.33864,1
GLF,111.05866,0.875
GLF,88.303177,1
GLF,145.26361,0.8
GLF,108.424124,1
GLF,137.373022,1
GLF,117.104019,1
GLF,95.344888,0.941176
GLF,111.200337,0.5
GLF,53.249939,0.967213
GLF,142.322773,0.8
GLF,90.051283,1
GLF,135.232654,0.888889
GLF,142.307893,0.833333
GLF,141.093242,1
GLF,96.960264,0.857143
GLF,117.29517,0.454545
GLF,96.100896,0.407407
GLF,113.021698,0.933333
GLF,100.170815,1
GLF,67.525472,0.888889
GLF,131.50517,1
GLF,169.504566,0.777778
GLF,100.414754,0.857143
GLF,127.85466,0.466667
GLF,154.726919,0.5
GLF,145.979958,1
GLF,134.408628,0.958333
GLF,97.930622,1
GLF,148.777623,0.857143
GLF,143.461444,1
GLF,157.025706,1
GLF,114.051578,1
GLF,77.809188,1
GLF,69.833893,0.447368
GLF,121.638038,0.472222
GLF,147.860632,0.409091
GLF,142.516845,1
GLF,82.925938,0.309524
GLF,107.323736,1
GLF,152.189419,1
GLF,126.186937,1
GLF,139.06482,0.733333
GLF,136.277415,0.296296
GLF,112.095981,1
GLF,123.171698,1
GLF,117.14122,1
GLF,186.670283,1
GLF,175.594566,1
GLF,166.504207,1
GLF,108.662837,1
GLF,111.05122,1
GLF,57.628232,0.916667
GLF,118.141339,1
GLF,127.172176,1
GLF,105.946459,1
GLF,172.549566,0.5
GLF,144.278371,0.833333
GLF,140.141396,0.311111
GLF,121.798524,1
GLF,95.199155,1
GLF,134.426502,0.227273
GLF,147.353132,0.416667
GLF,77.779427,0.461538
GLF,109.714688,0.172727
GLF,107.127717,0.4375
GLF,57.3147,1
GLF,48.597396,1
GLF,142.516845,0.416667
GLF,118.335411,1
GLF,116.245889,0.227273
GLF,136.277415,1
GLF,130.217176,1
GLF,103.975981,1
GLF,86.596792,1
GLF,141.868641,1
GLF,118.141339,1
GLF,147.353132,1
GLF,123.679198,0.45
GLF,124.48535,1
GLF,131.50517,1
GLF,105.677568,1
GLF,101.169694,1
GLF,56.04211,0.941176
GLF,96.450595,0.464286
GLF,128.050679,1
GLF,108.11501,0.423913
GLF,89.765981,0.961538
GLF,67.695916,0.5
GLF,93.309754,0.857143
GLF,110.065981,1
GLF,90.701952,0.909091
GLF,100.303916,0.888889
GLF,130.187415,1
GLF,36.53644,1
GLF,148.545213,0.238095
GLF,94.153977,1
GLF,112.309453,0.785714
GLF,84.606962,0.150943
GLF,101.693513,1
GLF,103.826551,1
GLF,106.050622,1
GLF,103.869245,1
GLF,109.797507,1
GLF,113.499124,1
GLF,95.915503,1
GLF,95.391326,0.126984
GLF,110.598386,0.318182
GLF,103.975981,1
GLF,41.31128,0.847458
GLF,51.494286,0.892857
GLF,108.364394,1
GLF,104.628704,0.952381
GLF,109.080742,1
GLF,101.990622,0.3
GLF,131.50517,1
GLF,105.677568,1
GLF,148.368132,1
GLF,75.363613,0.90625
GLF,110.065981,1
GLF,150.398132,1
GLF,102.417566,0.964286
GLF,128.050679,1
GLF,60.986661,0.5
GLF,146.338132,0.458333
GLF,66.00113,0.869565
GLF,100.660912,0.113801
GLF,65.375178,1
GLF,117.687207,1
GLF,138.277654,1
GLF,101.990622,1
GLF,81.598767,0.913043
GLF,124.48535,0.888889
GLF,53.836765,0.938776
GLF,108.633285,1
GLF,91.885264,0.833333
GLF,99.148322,0.857143
GLF,108.662837,0.458333
GLF,86.993432,0.300654
GLF,95.945264,1
GLF,111.857372,0.465517
GLF,122.156698,1
GLF,100.303916,1
GLF,113.499124,1
GLF,111.223596,0.95
GLF,117.687207,1
GLF,83.824786,0.44
GLF,53.330645,0.458333
GLF,63.226134,0.962963
GLF,93.437837,0.9
GLF,115.763943,1
GLF,87.855025,0.461538
GLF,147.353132,1
GLF,120.872911,0.5
GLF,91.437286,0.5
GLF,107.289872,0.944444
GLF,108.662837,1
GLF,117.491188,0.928571
GLF,127.120094,0.9375
GLF,159.141094,0.857143
GLF,81.771631,0.414894
GLF,89.019872,0.944444
GLF,87.144325,0.439655
GLF,114.006937,0.722222
GLF,150.368371,1
GLF,93.689213,1
GLF,9.324886,1
GLF,127.85466,0.928571
GLF,86.131888,0.863636
GLF,95.945264,1
GLF,133.165453,1
GLF,144.278371,1
GLF,150.35349,0.875
GLF,117.081698,0.909091
GLF,130.232056,1
GLF,69.778471,1
GLF,85.884547,1
GLF,105.916698,0.909091
GLF,100.170815,0.857143
GLF,73.749188,0.923077
GLF,149.383132,1
GLF,126.21236,0.923077
GLF,115.029377,1
GLF,112.095981,1
GLF,147.353132,1
GLF,85.884547,0.857143
GLF,74.570117,1
GLF,51.285264,0.942308
GLF,76.508887,0.962963
GLF,117.491188,1
GLF,110.778226,0.666667
GLF,114.883386,1
GLF,97.296888,1
GLF,103.797415,0.833333
GLF,65.763113,1
GLF,103.826551,1
GLF,108.00622,0.916667
GLF,103.587837,1
GLF,67.817368,0.972973
GLF,124.596188,1
GLF,24.415962,1
GLF,136.277415,1
GLF,137.91948,1
GLF,148.30861,1
GLF,82.23485,0.947368
GLF,125.709198,0.5
GLF,82.134847,0.931034
GLF,126.172056,1
GLF,100.005264,1
GLF,105.751146,0.8
GLF,175.931453,0.117647
GLF,52.657396,1
GLF,63.584308,1
GLF,91.49712,1
GLF,97.975264,1
GLF,109.474325,0.458333
GLF,114.469483,0.301587
GLF,93.676551,0.933333
GLF,129.859002,1
GLF,63.584308,1
GLF,95.945264,1
GLF,67.421608,0.970588
GLF,131.792691,0.866667
GLF,97.61709,1
GLF,45.313683,0.888889
GLF,81.854308,1
GLF,84.899308,1
GLF,90.870264,1
GLF,111.05122,1
GLF,129.859002,1
GLF,67.768497,0.952381
GLF,91.077576,1
GLF,109.024685,0.459184
GLF,107.127717,0.928571
GLF,80.131395,0.842105
GLF,72.77883,1
GLF,111.05122,0.45
GLF,121.798524,1
GLF,36.118535,1
GLF,145.421141,0.4375
GLF,103.869245,0.777778
GLF,74.607943,0.878788
GLF,94.840668,0.176471
GLF,90.051283,1
GLF,154.39861,0.428571
GLF,70.206597,1
GLF,92.922585,1
GLF,124.48535,1
GLF,78.998202,0.829787
GLF,124.596188,0.857143
GLF,121.478322,0.923077
GLF,124.754241,1
GLF,103.826551,1
GLF,22.46523,0.797101
GLF,148.368132,1
GLF,151.390811,0.15
GLF,89.761282,0.870968
GLF,145.323132,1
GLF,112.006698,0.941176
GLF,77.779427,1
GLF,108.984019,1
GLF,51.582874,1
GLF,60.718499,0.967742
GLF,129.194736,1
GLF,134.95966,1
GLF,105.013302,0.3125
GLF,88.213199,0.224359
GLF,75.048585,0.955556
GLF,75.82383,1
GLF,134.247415,1
GLF,100.005264,0.5
GLF,85.884547,1
GLF,109.471367,0.923077
GLF,67.883021,1
GLF,68.71883,1
GLF,101.91622,0.944444
GLF,70.461051,0.931034
GLF,124.48535,1
GLF,89.429357,0.954545
GLF,104.319483,1
GLF,68.741151,1
GLF,97.296888,1
GLF,118.828343,0.904762
GLF,122.404039,1
GLF,103.673226,1
GLF,120.126698,1
GLF,125.50689,1
GLF,68.599786,0.962963
GLF,127.769272,1
GLF,74.101729,0.976744
GLF,136.490887,0.928571
GLF,155.226568,0.083333
GLF,121.798524,1
GLF,81.34712,1
GLF,126.172056,1
GLF,69.949739,0.921053
GLF,79.710391,1
GLF,93.945025,1
GLF,103.587837,0.318182
GLF,148.368132,1
GLF,140.098702,0.5
GLF,150.368371,1
GLF,152.189419,0.833333
GLF,131.309151,1
GLF,74.80883,1
GLF,134.66997,0.5
GLF,39.551679,1
GLF,111.573913,1
GLF,105.013302,1
GLF,109.234692,0.913043
GLF,103.796894,0.428571
GLF,94.590485,1
GLF,103.826551,1
GLF,117.870647,0.947368
GLF,77.512079,0.909091
GLF,161.861992,0.285714
GLF,93.505773,1
GLF,93.945025,1
GLF,84.493808,1
GLF,103.869245,1
GLF,81.34712,0.9
GLF,112.685074,0.431818
GLF,154.41349,1
GLF,99.4952,0.416667
GLF,103.869245,0.857143
GLF,165.466887,0.875
GLF,126.172056,0.75
GLF,124.48535,1
GLF,99.856459,0.48
GLF,142.110411,0.309524
GLF,97.61709,1
GLF,100.414754,1
GLF,141.285453,1
GLF,69.674308,1
GLF,85.032732,0.909091
GLF,56.975029,0.447368
GLF,96.990025,0.285714
GLF,122.112056,0.916667
GLF,66.340374,0.897436
GLF,145.421141,0.5
GLF,123.676634,1
GLF,138.277654,1
GLF,79.709602,0.923077
GLF,137.680558,1
GLF,124.127176,0.916667
GLF,93.505773,0.857143
GLF,93.516977,0.301075
GLF,96.960264,0.5
GLF,105.677568,1
GLF,114.006937,0.888889
GLF,130.75475,1
GLF,48.947555,0.933333
GLF,84.107015,1
GLF,73.749188,0.75
GLF,71.235295,1
GLF,114.125981,1
GLF,129.859002,1
GLF,111.331477,1
GLF,79.687811,1
GLF,122.932985,0.5
GLF,146.338132,1
GLF,132.469883,1
GLF,93.870622,1
GLF,129.194736,1
GLF,136.277415,1
GLF,105.400471,1
GLF,114.633794,0.933333
GLF,80.831868,1
GLF,101.346634,0.441176
GLF,92.959786,1
GLF,73.79383,1
GLF,91.885264,0.306667
GLF,93.505773,1
GLF,84.481403,1
GLF,126.142295,1
GLF,103.826551,1
GLF,120.126698,0.444444
GLF,133.262176,0.375
GLF,161.861992,1
GLF,111.05122,0.888889
GLF,132.469883,1
GLF,83.604754,0.180488
GLF,130.127893,0.888889
GLF,120.126698,1
GLF,114.232717,0.875
GLF,79.406403,1
GLF,139.859989,0.9
GLF,128.050679,0.203125
GLF,77.369588,0.85
GLF,108.984019,0.944444
GLF,142.307893,1
GLF,93.959905,0.75
GLF,57.852482,0.689655
GLF,77.85383,0.5
GLF,105.050503,0.5
GLF,102.760094,1
GLF,186.670283,1
GLF,93.945025,1
GLF,122.112056,1
GLF,132.328257,1
GLF,127.769272,0.9
GLF,96.333407,1
GLF,132.328257,1
GLF,103.826551,1
GLF,94.296592,0.975
GLF,48.218704,0.971429
GLF,100.319466,0.459459
GLF,85.795264,1
GLF,75.140327,0.456522
GLF,143.461444,1
GLF,124.186698,1
GLF,161.861992,1
GLF,127.166286,0.269231
GLF,78.27564,1
GLF,117.104019,1
GLF,159.421528,1
GLF,62.957243,0.944444
GLF,82.839547,0.315789
GLF,123.933765,0.305556
GLF,88.75046,0.5
GLF,122.393707,0.207143
GLF,156.398849,1
GLF,123.171698,1
GLF,67.315686,1
GLF,122.495031,0.236111
GLF,114.883386,1
GLF,105.013302,1
GLF,136.277415,1
GLF,159.421528,0.875
GLF,65.733352,1
GLF,94.153977,1
GLF,55.606298,0.875
GLF,78.437796,0.916667
GLF,105.482438,0.931034
GLF,122.932985,1
GLF,68.040678,0.8
GLF,97.975264,1
GLF,114.081339,0.444444
GLF,108.00622,1
GLF,144.308132,0.8
GLF,110.486761,0.916667
GLF,119.111698,0.5
GLF,133.262176,1
GLF,106.768315,0.5
GLF,86.30406,0.931034
GLF,91.49712,1
GLF,65.457996,0.862069
GLF,41.817737,0.885714
GLF,106.484241,0.837838
GLF,62.196513,0.806452
GLF,108.146823,0.941176
GLF,108.364394,1
GLF,57.041722,0.862745
GLF,93.437837,1
GLF,63.94269,0.966667
GLF,70.465475,1
GLF,136.277415,1
GLF,93.959905,1
GLF,123.149377,0.75
GLF,153.37617,1
GLF,129.312544,0.263566
GLF,47.105595,0.8
GLF,124.596188,1
GLF,121.141698,1
GLF,116.424872,1
GLF,105.677568,1
GLF,118.126459,0.857143
GLF,186.670283,1
GLF,111.000761,0.225
GLF,124.186698,0.296296
GLF,97.975264,1
GLF,108.00622,0.923077
GLF,62.695792,1
GLF,98.751551,1
GLF,98.990264,1
GLF,84.481403,1
GLF,89.968289,0.142276
GLF,101.59355,0.291667
GLF,165.504088,1
GLF,84.386681,0.439394
GLF,89.953273,0.5
GLF,54.494991,0.847222
GLF,93.505773,1
GLF,89.825503,0.944444
GLF,76.23332,1
GLF,62.02332,1
GLF,106.08959,0.137427
GLF,84.451851,1
GLF,87.914547,1
GLF,71.734069,1
GLF,92.959786,1
GLF,93.945025,0.857143
GLF,106.244694,0.5
GLF,76.682585,0.961538
GLF,105.013302,1
GLF,103.869245,1
GLF,117.785217,0.388889
GLF,82.635828,0.473684
GLF,92.416506,1
GLF,91.949931,0.97619
GLF,83.142302,1
GLF,68.741151,1
GLF,138.307415,1
GLF,108.662837,1
GLF,129.62008,0.176471
GLF,124.352249,0.8
GLF,110.765455,0.203488
GLF,92.345021,0.194444
GLF,121.723913,0.287879
GLF,113.260411,1
GLF,108.364394,1
GLF,116.066698,1
GLF,105.946459,0.944444
GLF,108.662837,0.1875
GLF,77.723007,0.461538
GLF,146.338132,1
GLF,165.504088,1
GLF,100.303916,1
GLF,119.620832,0.954545
GLF,114.081339,0.875
GLF,133.655759,0.5
GLF,86.869786,1
GLF,159.421528,1
GLF,158.945075,1
GLF,86.30406,0.931034
GLF,104.60442,0.5
GLF,100.218736,1
GLF,84.18296,0.473684
GLF,64.41817,0.928571
GLF,113.260411,1
GLF,90.182564,0.913043
GLF,112.57372,0.225806
GLF,77.809188,1
GLF,58.659155,0.962963
GLF,53.610402,0.924528
GLF,132.217415,1
GLF,91.298457,0.229167
GLF,100.005264,1
GLF,141.868641,1
GLF,99.4952,1
GLF,151.242256,0.157143
GLF,160.458849,1
GLF,-10.841189,1
GLF,144.208512,0.091837
GLF,123.171698,1
GLF,124.186698,1
GLF,61.703113,1
GLF,59.925581,0.846154
GLF,114.125981,1
GLF,189.685522,1
GLF,101.020264,1
GLF,132.844272,1
GLF,93.945025,1
GLF,108.854962,0.928571
GLF,69.972543,1
GLF,129.259134,0.307692
GLF,154.39861,1
GLF,83.854547,1
GLF,156.727262,0.7
GLF,89.689515,0.461538
GLF,120.037415,1
GLF,109.192842,0.16
GLF,97.61709,1
GLF,130.217176,0.291667
GLF,132.605558,1
GLF,124.186698,0.145455
GLF,101.693513,0.909091
GLF,73.435656,1
GLF,117.857985,1
GLF,103.673226,0.928571
GLF,78.483704,0.807692
GLF,189.685522,1
GLF,117.104019,1
GLF,112.095981,0.175
GLF,104.821091,0.223214
GLF,108.035981,1
GLF,125.874947,1
GLF,152.189419,1
GLF,101.020264,0.75
GLF,137.680558,1
GLF,166.504207,1
GLF,121.141698,1
GLF,50.703664,0.774194
GLF,58.278253,0.843137
GLF,100.692268,1
GLF,125.201698,1
GLF,75.82383,1
GLF,106.060531,0.5
GLF,92.917717,0.438596
GLF,98.49149,0.928571
GLF,103.879511,0.882353
GLF,128.073259,1
GLF,109.080742,1
GLF,61.108499,1
GLF,97.975264,1
GLF,118.335411,1
GLF,109.080742,0.75
GLF,115.415365,0.913043
GLF,109.797785,0.925926
GLF,79.16769,1
GLF,101.990622,1
GLF,120.514841,1
GLF,126.172056,1
GLF,105.9911,1
GLF,94.441559,0.83871
GLF,109.080742,1
GLF,141.322654,1
GLF,94.572437,0.928571
GLF,84.490855,0.882353
GLF,99.6122,0.823529
GLF,85.884547,1
GLF,95.037,0.928571
GLF,63.955095,0.92
GLF,89.336604,1
GLF,67.168592,0.878049
GLF,103.879511,1
GLF,63.405807,0.44
GLF,78.809308,1
GLF,103.276475,0.205882
GLF,110.582207,0.866667
GLF,126.172056,1
GLF,107.936361,0.15
GLF,127.172176,0.777778
GLF,66.853557,0.944444
GLF,93.804134,0.316092
GLF,102.321725,0.427273
GLF,79.895959,0.859649
GLF,122.932985,0.226563
GLF,58.464159,0.784314
GLF,66.808569,1
GLF,130.232056,1
GLF,99.4952,1
GLF,110.065981,1
GLF,41.0058,0.826923
GLF,80.395188,0.448276
GLF,115.05105,0.120536
GLF,137.441845,1
GLF,95.945264,0.75
GLF,130.232056,0.8
GLF,79.406403,1
GLF,80.465429,0.851852
GLF,85.884547,1
GLF,106.005981,1
GLF,92.222112,0.973684
GLF,97.534104,0.037825
GLF,111.573913,0.952381
GLF,92.140957,0.965517
GLF,83.854547,1
GLF,100.414754,1
GLF,49.998914,0.945455
GLF,108.364394,1
GLF,103.869245,1
GLF,82.920311,0.385714
GLF,100.005264,1
GLF,161.861992,1
GLF,62.688352,1
GLF,101.693513,1
GLF,100.005264,1
GLF,136.277415,1
GLF,97.296888,1
GLF,112.036459,1
GLF,115.959962,0.203125
GLF,108.288449,1
GLF,165.504088,1
GLF,93.959905,1
GLF,93.959905,1
GLF,100.594357,0.5
GLF,90.051283,1
GLF,124.596188,1
GLF,114.081339,1
GLF,55.487463,1
GLF,126.036498,0.22
GLF,43.881612,0.833333
GLF,101.020264,1
GLF,108.628426,0.461538
GLF,94.153977,1
GLF,118.052056,1
GLF,100.926643,0.851852
GLF,79.283465,0.809524
GLF,130.271571,0.909091
GLF,85.612614,0.147436
GLF,108.984019,0.833333
GLF,109.080742,1
GLF,73.115454,1
GLF,121.619541,0.304348
GLF,150.398132,0.238095
GLF,93.915264,1
GLF,123.171698,1
GLF,160.458849,1
GLF,101.960861,0.46
GLF,104.96122,1
GLF,109.080742,1
GLF,90.051283,0.311111
GLF,120.992372,0.266667
GLF,157.025706,1
GLF,110.065981,0.833333
GLF,108.006567,1
GLF,46.99712,0.855072
GLF,160.458849,1
GLF,120.753555,0.208333
GLF,130.426128,0.5
GLF,103.587837,1
GLF,47.532743,0.888889
GLF,74.160356,0.96875
GLF,119.783017,0.176271
GLF,76.122482,1
GLF,105.013302,1
GLF,108.424124,1
GLF,112.036459,0.916667
GLF,148.368132,1
GLF,79.406403,1
GLF,62.956468,0.931034
GLF,105.143577,0.894737
GLF,128.56271,0.291667
GLF,94.441559,0.935484
GLF,117.104019,0.8
GLF,41.205665,0.927273
GLF,120.126698,1
GLF,118.335411,1
GLF,111.320111,1
GLF,60.717874,1
GLF,109.170754,0.270833
GLF,79.536952,0.477273
GLF,124.86251,0.5
GLF,72.589714,0.795918
GLF,66.131617,0.868421
GLF,56.794996,0.837838
GLF,69.972543,1
GLF,116.424872,1
GLF,89.825503,0.944444
GLF,78.416729,0.894737
GLF,84.107015,1
GLF,79.62068,0.875
GLF,112.685074,1
GLF,94.930264,1
GLF,53.840825,0.859375
GLF,114.125981,1
GLF,62.62883,0.941176
GLF,48.952509,0.928571
GLF,110.065981,1
GLF,97.975264,1
GLF,61.631283,0.971429
GLF,108.424124,1
GLF,96.767325,1
GLF,63.634094,0.946429
GLF,92.054094,1
GLF,116.068867,0.4375
GLF,95.221605,0.935484
GLF,98.990264,1
GLF,130.232056,1
GLF,122.156698,1
GLF,105.013302,1
GLF,174.549805,1
GLF,103.259633,0.298246
GLF,64.148766,1
GLF,129.194736,1
GLF,28.625392,1
GLF,96.276367,0.846154
GLF,109.080742,1
GLF,110.495358,1
GLF,138.233012,0.916667
GLF,93.505773,1
GLF,109.080742,0.21875
GLF,123.171698,1
GLF,79.16769,0.933333
GLF,90.870264,0.923077
GLF,98.990264,1
GLF,75.82383,1
GLF,86.877226,1
GLF,101.960861,1
GLF,111.05122,1
GLF,88.601551,1
GLF,114.232717,0.5
GLF,104.569149,0.321429
GLF,105.961339,0.8
GLF,109.976698,1
GLF,28.475962,1
GLF,114.051578,1
GLF,172.549566,0.714286
GLF,79.295773,1
GLF,117.104019,1
GLF,94.153977,1
GLF,97.61709,1
GLF,96.862254,0.304348
GLF,93.870622,0.9375
GLF,65.763113,1
GLF,166.504207,1
GLF,130.217176,1
GLF,129.325011,0.95
GLF,66.987482,0.888889
GLF,121.239707,0.5
GLF,135.173132,0.842105
GLF,137.91948,1
GLF,102.598163,0.894737
GLF,81.854308,0.75
GLF,89.556612,1
GLF,107.323736,1
GLF,81.541966,0.945946
GLF,124.48535,1
GLF,79.687811,1
GLF,115.678555,0.31746
GLF,70.083798,0.904762
GLF,125.351128,1
GLF,111.05122,1
GLF,159.421528,0.875
GLF,134.247415,1
GLF,65.763113,1
GLF,132.844272,1
GLF,94.930264,1
GLF,115.616156,0.182857
GLF,112.685074,1
GLF,99.676955,0.5
GLF,55.656199,0.881356
GLF,122.492139,1
GLF,86.596792,1
GLF,88.601551,0.95
GLF,111.331477,1
GLF,109.887415,0.866667
GLF,86.541477,0.307692
GLF,73.973438,0.962963
GLF,78.159609,0.295238
GLF,85.812717,1
GLF,130.217176,1
GLF,137.91948,1
GLF,108.035981,1
GLF,92.922585,1
GLF,112.095981,0.666667
GLF,105.9911,1
GLF,115.325233,0.761905
GLF,126.186937,1
GLF,117.14122,1
GLF,107.472679,1
GLF,127.532587,0.084656
GLF,98.990264,1
GLF,106.050622,1
GLF,96.982585,0.409091
GLF,153.413371,0.5
GLF,96.001652,0.870968
GLF,87.992985,0.292683
GLF,84.481403,1
GLF,49.567754,1
GLF,84.24269,1
GLF,110.495358,0.9375
GLF,110.842268,1
GLF,69.418007,0.976744
GLF,134.95966,1
GLF,33.49144,1
GLF,94.124633,0.280702
GLF,118.126459,1
GLF,109.080742,1
GLF,114.052526,0.95
GLF,125.649676,0.318182
GLF,70.883796,0.916667
GLF,90.051283,0.4375
GLF,61.793785,0.925926
GLF,172.549566,1
GLF,114.051578,1
GLF,75.020889,0.974359
GLF,59.464786,0.945946
GLF,80.175496,0.30303
GLF,105.394825,0.296296
GLF,83.197929,0.45
GLF,91.077576,1
GLF,26.616545,0.860465
GLF,96.691477,0.277778
GLF,101.020264,1
GLF,112.685074,1
GLF,56.874762,0.913043
GLF,114.232717,1
GLF,99.674117,0.183784
GLF,67.446235,0.909091
GLF,59.752142,0.954545
GLF,138.262773,1
GLF,126.186937,1
GLF,56.598352,1
GLF,108.364394,1
GLF,161.623279,1
GLF,33.50632,0.666667
GLF,115.61872,0.3
GLF,126.172056,0.888889
GLF,108.035981,1
GLF,80.138049,0.952381
GLF,85.46328,0.4625
GLF,83.142302,1
GLF,51.182771,0.842105
GLF,44.596918,1
GLF,84.899933,0.823529
GLF,140.248132,1
GLF,130.232056,1
GLF,102.990742,1
GLF,113.269551,0.283019
GLF,142.23349,1
GLF,159.141094,1
GLF,133.143132,0.947368
GLF,125.589841,0.30303
GLF,65.148661,0.96
GLF,53.668058,1
GLF,93.99942,0.28
GLF,106.050622,1
GLF,134.95966,1
GLF,93.900383,1
GLF,130.232056,0.75
GLF,118.126459,1
GLF,84.24269,1
GLF,102.980911,0.827586
GLF,57.114066,0.867925
GLF,122.156698,1
GLF,134.95966,0.5
GLF,73.096604,0.939394
GLF,118.126459,1
GLF,101.325456,1
GLF,98.990264,1
GLF,155.686604,1
GLF,89.855264,0.928571
GLF,101.855402,0.5
GLF,83.854547,1
GLF,107.215053,0.09375
GLF,92.553386,0.909091
GLF,76.23332,1
GLF,132.844272,1
GLF,93.505773,1
GLF,113.260411,1
GLF,95.381962,0.941176
GLF,103.879699,0.204082
GLF,114.09622,1
GLF,65.718471,1
GLF,28.475962,1
GLF,130.271571,1
GLF,98.49149,0.928571
