@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
EGY,6,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,1,0,0,0,0,0,0,0,2,5,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,10,0,0,1,0,6,0,0,4,0,12,10,0,0,1,0,1,0,3,0,6,1,0,2,19,0,0,0,23,21,21,19,0,0,0,0,0,0,0,1,0,4,1,0,1,1,10
EGY,7,0,1,0,0,2,0,0,0,2,4,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,6,6,6,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
EGY,7,0,0,0,0,1,0,0,2,0,7,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,9,9,9,0,0,0,2,0,0,1,0,1,2,0,1,1,1,7
EGY,5,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,6,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,1,0,1,4,0,1,1,2,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,7,6,7,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4
EGY,8,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
EGY,13,1,0,1,0,5,1,0,6,2,12,11,1,2,1,0,0,0,2,0,4,0,0,1,15,1,1,0,26,22,24,15,0,0,0,3,0,0,0,1,0,5,0,2,1,0,11
EGY,14,0,3,1,0,8,0,0,7,3,19,7,3,1,1,0,2,0,5,0,4,2,0,1,17,0,0,3,47,38,40,33,0,0,0,1,1,0,3,1,1,3,1,0,2,2,16
EGY,13,0,0,1,0,8,0,0,9,1,33,17,1,2,3,0,1,0,12,0,9,5,0,0,36,2,1,2,55,48,49,44,0,0,0,3,0,0,2,2,2,4,2,2,1,2,21
EGY,6,0,0,2,0,2,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,8,4,5,4,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1
EGY,7,0,0,0,0,1,0,0,1,0,2,5,0,0,0,0,0,0,2,0,1,3,0,0,2,0,0,0,6,5,6,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2
EGY,6,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,2,0,3,0,0,0,5,1,1,0,3,3,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
EGY,5,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
EGY,6,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,11,0,1,0,0,8,0,0,3,0,27,16,2,0,3,0,3,0,3,0,3,1,0,4,33,0,0,0,30,24,27,23,0,0,0,1,0,0,2,1,0,0,0,0,1,1,5
EGY,5,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,1,0,1,0,0,2,4,0,1,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,5,0,0,0,0,3,0,0,2,0,2,9,0,0,0,0,0,0,1,0,0,0,0,2,8,0,1,0,7,5,6,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
EGY,11,0,0,0,0,1,3,0,3,3,15,6,3,0,1,0,1,0,7,0,3,0,0,1,11,1,0,0,29,23,27,21,0,0,0,1,0,0,1,1,1,4,0,0,0,0,7
EGY,5,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,13,0,0,1,0,6,2,1,6,1,16,16,4,2,0,0,0,0,2,0,6,1,0,4,22,1,0,1,37,25,32,28,0,0,0,0,0,0,1,0,0,4,0,1,2,2,10
EGY,5,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,10,0,1,0,0,2,0,0,1,3,11,0,2,1,1,0,0,0,2,0,0,0,1,1,1,0,0,0,13,14,16,13,0,0,1,0,0,0,2,2,1,1,1,1,1,1,5
EGY,11,0,1,0,0,2,1,0,5,2,13,16,1,1,0,0,1,0,0,0,2,0,0,0,20,1,0,0,20,16,17,15,0,0,0,0,0,0,0,2,0,4,0,0,1,1,8
EGY,6,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,1,5,4,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
EGY,9,0,0,1,0,0,3,0,1,2,12,4,2,0,0,0,0,0,2,0,1,0,0,2,2,1,2,0,12,11,8,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4
EGY,11,0,0,0,0,1,1,1,3,1,5,10,0,1,0,0,0,0,1,0,4,1,0,3,3,0,3,1,11,9,11,9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2
EGY,10,0,0,0,0,1,0,0,1,2,2,5,1,0,3,0,0,0,4,0,4,1,0,1,2,0,1,2,13,8,12,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5
EGY,12,0,2,0,0,1,2,0,2,1,6,11,1,0,2,0,0,0,1,0,1,1,0,1,7,0,1,2,12,10,12,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6
EGY,12,0,0,0,0,1,0,1,4,4,17,10,1,1,2,0,1,0,5,0,1,0,0,0,23,0,1,1,26,22,21,21,0,0,0,0,0,0,0,0,4,3,0,1,0,0,10
EGY,11,0,0,1,0,1,1,1,2,3,10,6,0,0,0,0,1,0,1,0,3,0,0,0,3,1,1,1,17,16,17,13,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3
EGY,12,0,1,0,0,3,0,0,4,3,11,4,1,1,2,0,2,0,1,0,3,0,0,0,14,2,0,0,15,14,14,15,0,0,0,4,0,0,1,0,1,3,0,1,2,1,6
EGY,11,0,2,0,0,1,2,0,3,4,13,3,0,0,3,0,0,0,4,0,1,1,0,0,12,0,0,0,22,19,22,13,0,0,0,2,0,0,0,2,0,0,2,0,0,0,9
EGY,4,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,12,0,0,1,0,2,1,0,5,0,7,5,0,1,0,0,3,0,1,1,2,1,0,0,2,0,0,1,21,19,18,19,0,0,0,1,0,0,1,0,0,2,0,1,3,1,7
EGY,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,5,0,0,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,5,5,5,4,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2
EGY,8,0,0,0,0,1,0,0,2,3,4,2,0,0,2,0,1,0,0,0,1,0,0,0,6,0,1,1,6,6,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,1,0,0,1,1,8,1,0,0,2,0,0,0,0,0,3,1,0,1,0,1,1,0,10,10,8,8,0,0,0,2,0,0,0,0,0,1,2,0,0,1,7
EGY,5,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,4,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4
EGY,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EGY,19,4,1,1,1,11,1,1,24,20,58,12,2,4,0,1,2,0,16,2,9,3,0,6,39,3,5,4,125,107,108,91,0,0,1,21,0,0,3,6,7,11,0,5,9,10,49
EGY,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,13,1,0,2,0,9,0,1,7,3,22,15,0,1,0,0,1,0,9,0,2,2,0,1,24,1,0,5,44,37,42,41,0,0,0,4,0,0,2,3,1,3,0,1,2,2,10
EGY,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
EGY,7,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,1,1,0,1,3,1,1,0,6,6,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
EGY,8,0,1,0,0,3,0,0,0,2,7,2,0,0,0,0,0,0,1,0,2,1,0,0,5,0,1,0,8,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,3,0,1,0,1,1,0,0,6,1,1,0,7,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,8,0,0,0,0,2,0,0,1,1,7,2,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,7,6,7,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
EGY,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,9,0,0,0,1,3,2,0,1,2,3,6,0,0,0,0,0,0,1,0,2,0,0,1,3,2,1,0,14,14,14,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
EGY,7,0,1,0,0,4,1,0,1,0,16,6,0,0,0,0,0,0,2,0,0,0,0,0,8,0,1,0,17,13,15,13,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3
EGY,17,2,0,8,0,31,3,0,13,7,71,38,6,2,5,0,3,1,16,1,19,9,0,13,70,10,4,5,152,108,121,99,0,0,2,4,0,1,4,17,3,9,3,1,5,10,49
EGY,6,0,0,0,0,0,0,1,0,2,8,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,5,6,7,7,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
EGY,4,0,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,12,0,0,0,0,2,0,1,2,1,11,19,0,1,1,0,2,0,4,0,5,2,0,0,29,1,0,0,14,14,13,12,0,0,0,1,0,0,0,1,0,0,0,0,0,2,8
EGY,7,0,0,1,0,4,0,0,2,0,4,2,0,0,0,0,0,0,0,0,2,1,0,0,4,1,0,0,11,8,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,3,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1
EGY,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EGY,9,0,0,0,0,3,0,2,2,0,5,7,0,0,0,0,4,0,4,1,1,0,0,3,6,0,1,1,13,12,12,10,0,0,0,4,0,0,5,0,1,1,0,0,0,0,7
EGY,12,0,0,5,0,10,2,0,4,3,13,14,2,0,0,0,2,0,3,0,4,1,0,9,24,2,1,3,38,26,29,22,0,0,0,1,0,0,1,1,1,5,0,1,1,2,11
EGY,7,0,0,0,0,1,0,0,2,0,3,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,9,7,10,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
EGY,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,12,0,1,1,0,5,0,0,4,4,29,24,0,0,3,0,2,0,4,0,1,2,0,0,38,1,1,2,34,31,32,23,0,0,0,0,0,0,2,1,1,2,1,0,3,1,8
EGY,5,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,6,6,6,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
EGY,11,0,0,0,0,3,0,0,2,3,12,8,1,0,0,0,3,0,1,1,3,2,0,0,6,1,1,0,22,20,21,18,0,0,0,2,0,0,1,1,2,3,0,0,0,1,9
EGY,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,8,1,0,0,0,0,1,1,3,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,7,7,7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
EGY,16,0,2,2,0,24,0,3,15,6,60,17,2,1,2,0,2,0,6,0,5,3,2,7,58,4,1,4,80,61,70,58,0,0,2,21,0,0,0,0,0,7,0,1,5,6,18
EGY,5,0,0,0,0,1,0,0,0,2,12,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,10,9,8,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
EGY,11,0,0,0,0,5,1,1,1,0,9,5,1,0,1,0,2,0,4,0,1,0,0,0,3,1,1,0,21,19,21,15,0,0,0,0,0,0,1,0,2,2,0,0,0,0,3
EGY,9,0,1,0,0,0,0,1,0,1,10,4,1,0,0,0,1,0,1,0,1,0,0,1,3,0,0,1,10,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGY,12,0,0,2,0,9,2,1,8,8,42,21,3,3,0,0,0,0,7,0,10,0,0,1,54,1,3,0,66,44,45,45,1,0,0,0,0,0,1,2,3,6,0,2,1,1,15
EGY,11,0,0,0,0,7,1,1,5,3,14,8,0,1,5,0,0,0,4,0,5,0,0,0,19,1,0,1,28,20,23,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5
EGY,13,0,1,1,0,2,0,1,2,1,4,4,3,0,1,0,0,0,1,0,2,1,0,0,5,1,0,1,10,8,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
EGY,14,0,0,2,1,4,2,2,9,1,20,3,0,2,2,0,1,0,4,0,2,0,0,2,8,0,1,2,42,28,37,29,0,0,0,0,0,0,0,1,2,5,1,1,2,2,14
EGY,10,0,0,6,0,3,0,2,3,2,9,5,1,0,1,0,0,0,0,0,3,0,0,1,7,0,1,0,21,18,20,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,5
EGY,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGY,13,0,0,2,0,1,1,1,3,2,14,3,2,1,0,0,1,0,3,0,3,0,0,0,10,0,0,1,20,16,19,16,0,0,0,0,0,0,0,1,1,3,0,1,1,1,8
EGY,9,0,0,1,0,4,0,1,1,0,8,3,0,0,1,0,0,0,2,0,4,0,0,2,8,2,1,1,6,8,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,7,0,0,0,0,1,0,0,0,1,4,1,0,1,0,0,0,0,1,0,2,0,0,1,5,1,0,0,5,5,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
EGY,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,1,0,3,1,0,1,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,8,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
EGY,6,0,0,0,0,3,0,0,1,0,2,3,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,10,7,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
EGY,8,0,0,0,0,1,1,0,1,1,6,4,0,0,0,0,0,0,2,0,2,0,0,4,5,1,1,0,7,5,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
EGY,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,11,0,0,1,0,1,1,1,2,2,7,6,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,16,14,14,11,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4
EGY,5,0,0,0,0,2,0,0,0,2,7,4,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,1,9,7,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EGY,4,0,0,0,0,0,0,0,0,2,7,4,0,0,0,0,0,0,0,0,3,0,0,3,1,1,3,0,5,4,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
EGY,9,0,1,0,0,2,0,0,1,0,4,3,2,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,7,3,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
EGY,12,0,0,1,0,4,0,1,6,5,26,13,2,0,1,0,1,0,15,0,3,0,0,0,34,1,1,1,47,34,30,34,1,0,0,4,0,0,1,6,3,4,3,0,5,2,19
EGY,10,0,0,0,0,2,0,1,2,2,3,7,0,0,0,0,1,0,4,0,3,1,0,1,7,0,3,0,15,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,3,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,1,0,0,0,0,0,2,0,7,3,1,2,0,0,0,0,2,0,1,0,0,0,2,0,0,0,13,12,13,9,0,0,0,1,0,0,0,1,2,4,0,2,1,0,8
EGY,6,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,1,2,1,0,0,5,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EGY,7,1,0,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,1,0,0,5,1,0,0,5,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
EGY,10,1,0,0,0,4,1,0,0,1,14,2,1,0,0,0,0,0,3,0,1,1,0,1,6,1,2,0,14,12,13,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
EGY,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,0,0,0,1,1,6,3,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,10,5,9,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2
EGY,8,0,0,0,0,0,0,0,1,3,8,2,0,0,1,0,1,0,1,0,1,0,0,0,7,0,0,0,6,5,6,5,0,0,0,0,0,0,0,0,0,1,1,0,2,1,4
EGY,4,0,0,0,0,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,4,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
EGY,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
EGY,14,0,0,1,0,9,1,0,3,8,35,9,2,1,3,0,1,0,3,0,3,1,0,3,32,1,2,3,50,37,42,30,0,0,0,0,0,0,1,0,2,2,1,1,2,3,9
EGY,11,1,1,0,0,6,0,0,4,2,19,6,2,1,0,0,0,0,6,0,4,0,0,0,24,0,1,2,23,22,23,18,0,1,0,0,0,0,1,0,1,2,0,0,1,1,7
EGY,11,0,3,2,0,3,0,0,2,1,15,10,0,0,1,0,2,0,3,0,2,0,0,0,20,0,0,0,22,17,21,17,0,1,0,1,0,0,3,1,0,1,0,0,0,0,4
EGY,10,0,0,1,0,2,1,0,3,3,10,6,1,0,0,0,0,0,4,0,1,0,0,1,5,3,1,3,22,19,21,19,0,0,0,2,0,0,0,3,1,2,2,0,1,1,7
EGY,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EGY,8,0,0,1,0,4,0,0,2,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,11,11,11,10,0,0,0,1,0,0,1,0,0,2,1,0,2,2,4
EGY,3,0,0,0,0,1,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,8,0,0,0,0,1,0,1,2,1,8,6,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,2,12,7,11,8,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
EGY,4,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
EGY,13,1,0,3,0,6,2,0,5,2,8,4,0,1,0,0,1,0,1,1,3,0,0,2,12,2,1,0,28,19,21,19,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2
EGY,6,0,0,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,7,7,6,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
EGY,5,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,6,0,0,0,0,1,0,0,1,3,6,1,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,0,6,5,6,6,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2
EGY,7,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
EGY,5,0,0,0,0,1,0,0,1,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,12,0,0,2,0,14,1,1,7,0,19,9,6,0,3,0,5,0,1,0,9,0,0,1,21,2,3,1,54,41,49,37,0,0,0,15,0,0,2,2,0,5,0,0,0,0,7
EGY,13,0,0,0,0,4,0,3,2,4,14,7,0,3,1,0,5,0,3,1,7,1,0,1,11,1,1,4,44,34,34,30,0,0,0,10,0,0,4,0,2,1,0,1,0,0,10
EGY,5,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,5,5,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
EGY,10,0,0,0,0,5,0,0,3,7,16,5,1,0,1,0,0,0,2,0,1,1,0,3,13,1,1,1,26,22,23,21,0,0,0,0,0,0,0,0,0,2,1,1,2,2,8
EGY,12,0,0,1,0,3,0,0,1,7,22,7,3,0,1,1,2,0,3,0,1,0,0,4,16,0,2,1,31,24,27,22,0,0,0,2,0,0,4,2,1,1,1,0,0,0,9
EGY,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
EGY,4,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,7,0,0,0,0,2,0,0,2,3,10,3,1,0,0,0,0,0,0,0,3,0,0,0,3,1,3,1,12,10,10,10,0,0,0,0,0,0,0,2,0,2,0,0,1,1,5
EGY,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EGY,8,0,0,1,0,4,1,0,1,0,5,1,0,0,1,0,0,0,0,0,2,0,0,0,8,0,0,0,6,6,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
EGY,3,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
EGY,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,9,0,1,0,0,1,0,0,2,0,17,4,0,1,1,0,0,0,4,0,2,0,0,1,7,1,2,1,13,10,11,10,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
EGY,12,0,0,1,0,3,0,0,3,3,25,6,1,0,2,0,2,0,2,0,3,3,0,1,13,0,0,0,35,29,29,22,0,0,0,0,0,0,2,0,0,2,1,1,3,4,8
