@relation textClassifier

@ATTRIBUTE class {EGY, GLF, LAV, MSA, NOR}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC
@ATTRIBUTE Adverbials NUMERIC
@ATTRIBUTE Adverbs NUMERIC
@ATTRIBUTE ConjSub NUMERIC
@ATTRIBUTE Conjunctions NUMERIC
@ATTRIBUTE Demonstratives NUMERIC
@ATTRIBUTE Modals NUMERIC
@ATTRIBUTE Negation NUMERIC
@ATTRIBUTE Particles NUMERIC
@ATTRIBUTE Prepositionals NUMERIC
@ATTRIBUTE Prepositions NUMERIC
@ATTRIBUTE Pronoun NUMERIC
@ATTRIBUTE Quantitives NUMERIC
@ATTRIBUTE QuestionWords NUMERIC
@ATTRIBUTE Relatives NUMERIC
@ATTRIBUTE StopWords NUMERIC
@ATTRIBUTE typeTokenRatio NUMERIC

@data
EGY,4,0,0,0,0,1,0,0,3,0,11,0,0,0,0,0,0,0,0,0,1,0,0,140.722150820625,0,5,0,0,0,9,8,8,6,0,0,0,0,0,0,0,2,0,2,0,0,2,1,4,1.0
EGY,6,0,0,0,0,3,0,0,2,0,2,7,0,0,0,0,1,0,1,0,0,0,0,116.540716790625,0,3,0,1,0,7,6,6,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.9375
EGY,4,0,0,0,0,5,0,0,2,0,9,0,0,0,0,0,0,0,0,0,3,0,0,100.02271675857143,1,3,0,0,2,9,8,8,6,0,0,0,2,0,0,0,0,1,3,0,0,1,1,4,0.9523809523809523
EGY,8,0,0,0,0,9,0,0,5,2,19,14,0,1,0,0,0,0,2,0,2,0,0,56.03521706586206,2,15,2,1,1,31,22,25,20,1,0,0,3,0,0,1,3,1,3,0,1,3,2,9,0.9137931034482759
EGY,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,111.200337492,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.21428571428571427
EGY,10,0,0,1,0,2,0,1,2,1,7,4,0,0,1,0,0,0,2,0,0,1,0,93.82598089500001,0,3,0,0,0,11,9,9,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1.0
EGY,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,130.23205641750002,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,0,0,0,0,2,0,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,0,122.24629351199998,0,0,0,0,0,11,9,11,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.36363636363636365
EGY,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,161.861992358,0,1,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,8,0,1,0,0,4,0,0,0,4,12,6,2,0,0,0,0,0,2,0,1,0,0,71.30385634057144,1,6,2,1,0,15,9,16,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
EGY,5,1,0,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,0,0,2,0,0,93.49968846968751,4,5,1,0,0,8,7,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.6222222222222222
EGY,7,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,2,0,0,1,0,101.169694089,0,1,0,0,0,4,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,28.625391998999987,1,0,0,3,0,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
EGY,7,0,0,1,0,2,0,0,1,0,6,10,0,0,0,0,0,0,4,0,0,2,0,97.20642213500001,0,2,1,2,0,9,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9230769230769231
EGY,5,1,0,0,0,2,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,103.38715116666665,1,1,0,3,1,5,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28205128205128205
EGY,4,1,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,132.14625768261902,1,1,0,0,1,7,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15
EGY,7,0,0,0,0,2,0,0,1,1,5,8,0,1,0,0,0,0,0,0,3,0,0,83.90176073857144,1,2,0,0,0,7,4,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9047619047619048
EGY,7,0,0,0,0,4,0,0,3,1,8,1,0,3,0,0,0,0,1,0,0,0,0,100.42091744863639,3,5,0,1,0,12,9,11,9,0,0,0,0,0,0,0,0,0,3,0,1,2,2,4,0.9565217391304348
EGY,7,0,0,0,0,2,1,0,0,1,5,1,1,0,0,0,0,0,0,0,2,0,0,61.434638646000025,3,2,0,0,0,7,5,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.9333333333333333
EGY,5,0,0,0,0,2,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,74.57011665600001,1,2,1,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,8,0,1,0,0,1,0,1,1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,77.51207858818185,0,3,0,0,2,6,4,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0
EGY,10,0,0,1,0,2,1,1,1,1,4,2,0,0,0,0,0,0,5,0,0,2,0,97.06505259649998,1,8,0,1,0,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95
EGY,7,0,0,0,0,1,0,0,1,1,3,3,0,0,0,0,0,0,1,0,1,0,0,118.0818174125,0,4,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0
EGY,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,1,0,1,1,0,148.53368349000002,0,5,0,1,0,5,5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9230769230769231
EGY,15,1,1,1,0,5,0,3,3,2,14,17,0,1,4,0,1,0,3,0,5,3,0,66.97308705130435,0,16,1,0,1,38,32,36,28,0,0,0,2,0,0,2,1,0,1,0,1,2,1,9,0.8028169014084507
EGY,3,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,86.87722611875,0,1,0,1,0,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,3,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,118.335411104,0,0,0,0,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
EGY,5,0,0,0,0,2,0,0,1,1,5,0,0,0,0,0,0,0,2,0,0,0,0,152.338848955,1,2,1,0,0,3,3,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1.0
EGY,3,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103.82655068600002,0,1,1,0,0,2,2,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1.0
EGY,7,0,0,0,0,0,0,0,2,0,2,2,1,2,0,0,0,0,1,0,1,0,0,130.27157101727272,0,0,0,1,0,8,7,8,8,0,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0.8181818181818182
EGY,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,123.17169791,2,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8
EGY,4,0,0,1,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,97.61708988333334,0,2,1,0,0,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
EGY,7,0,0,1,0,1,0,1,0,0,3,2,0,0,0,0,0,0,2,0,0,1,0,84.1070151418182,1,0,1,0,0,6,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091
EGY,13,2,1,1,0,13,0,0,9,4,42,14,4,2,1,0,0,0,4,0,6,0,0,199.776,5,47,8,1,4,40,33,34,34,0,0,0,0,1,0,1,1,4,3,1,2,1,1,13,0.8932038834951457
EGY,6,0,0,0,0,1,0,0,3,0,8,9,0,0,0,0,0,0,2,0,2,0,0,108.6752420772,0,5,0,1,1,15,15,15,10,0,0,0,0,0,0,1,1,0,3,0,0,3,2,5,0.88
EGY,6,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,1,0,3,0,0,131.45744664818181,0,0,0,1,0,6,5,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.5
EGY,7,0,0,0,0,1,0,0,1,1,7,1,0,1,2,0,0,0,0,0,0,0,0,119.21843377357142,0,2,0,1,0,9,7,9,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1.0
EGY,11,0,0,1,0,9,1,1,4,6,23,2,0,0,1,0,0,0,4,0,4,0,0,49.384320489821434,3,23,4,1,0,30,24,26,19,0,0,0,0,0,0,1,0,1,2,0,0,1,1,7,0.9107142857142857
EGY,5,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,105.01330164125,0,0,0,1,0,5,3,6,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1.0
EGY,11,0,0,2,0,7,0,0,8,4,17,22,0,1,1,0,1,0,2,0,6,0,0,47.77792640083334,2,21,4,0,1,47,39,41,32,0,0,0,0,0,0,2,1,2,2,0,0,2,2,7,0.8611111111111112
EGY,13,0,1,0,1,8,1,0,9,5,42,10,2,0,1,0,0,0,8,0,5,4,0,199.776,2,28,3,3,1,57,43,51,38,0,0,1,0,0,0,1,0,1,6,1,0,3,3,19,0.8888888888888888
EGY,12,0,0,0,0,3,1,0,4,2,22,13,0,1,1,0,1,0,3,0,9,2,0,199.776,1,19,1,0,2,35,34,35,29,0,0,0,0,0,0,0,2,4,3,1,1,3,1,17,0.9384615384615385
EGY,9,0,0,0,0,5,1,0,5,6,15,8,0,2,1,0,0,0,1,0,0,0,0,86.88416618681818,0,10,1,0,1,28,24,27,18,0,0,0,1,0,0,0,1,1,4,1,0,3,1,9,0.8863636363636364
EGY,14,1,0,5,0,12,0,4,7,5,45,21,6,1,0,0,5,8,13,0,4,0,0,124.24351504018865,3,66,6,3,1,52,45,47,41,0,0,0,5,0,8,5,8,1,5,1,1,4,3,18,0.042701863354037264
EGY,10,0,0,1,0,2,0,0,4,0,4,3,0,0,1,0,1,0,1,0,1,1,0,94.38803094043479,1,2,1,1,1,12,11,11,9,0,0,0,2,0,0,0,0,0,1,1,0,2,2,7,0.9130434782608695
EGY,8,1,0,0,0,1,0,0,1,2,4,3,0,0,0,0,0,0,0,0,1,1,0,100.21873560714285,0,6,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9285714285714286
EGY,11,0,0,0,0,4,1,0,3,2,10,9,1,0,2,0,0,0,3,0,1,2,0,69.52775676682927,1,12,0,1,0,22,20,21,14,0,0,0,0,0,0,0,1,0,2,1,0,2,2,7,0.926829268292683
EGY,7,0,1,0,0,1,1,0,0,0,6,3,0,0,1,0,2,0,0,0,0,0,0,92.50001306352944,2,3,0,0,1,6,6,6,6,0,0,0,4,0,0,3,0,0,0,1,0,0,0,4,0.8888888888888888
EGY,10,0,0,0,0,2,0,2,4,0,9,3,1,0,1,0,0,0,5,0,2,2,0,113.41784426909092,1,5,1,2,0,13,9,14,9,0,0,0,1,0,0,0,1,0,3,2,0,0,0,6,0.29411764705882354
EGY,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,112.095980895,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,7,0,0,0,0,1,1,0,2,1,3,3,0,0,1,0,0,0,0,0,0,0,0,118.08181741249999,0,1,0,0,0,6,6,6,5,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1.0
EGY,5,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,65.73335183999998,0,2,0,2,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,165.50408796000002,0,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,7,0,0,1,0,2,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,1,0,118.77191853000001,0,1,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
EGY,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,117.68720733428573,0,0,0,0,1,4,2,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0.8333333333333334
EGY,6,0,0,0,0,1,0,0,0,3,5,3,0,0,0,0,0,0,2,0,0,1,0,105.96133940249999,0,1,0,1,0,7,7,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
EGY,10,0,0,0,0,2,1,0,2,1,17,7,1,0,1,0,0,0,1,0,3,0,0,98.42376291833334,2,12,0,1,2,14,13,13,11,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4,0.9444444444444444
EGY,9,0,0,2,0,7,0,0,2,4,12,1,0,2,0,0,1,0,0,0,2,0,0,83.03269034000002,1,10,2,0,1,19,16,17,13,0,0,0,4,0,0,0,0,2,2,0,2,0,0,7,0.27499999999999997
EGY,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,138.307414925,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
EGY,17,3,4,5,0,15,12,2,7,1,32,16,1,0,0,0,3,0,4,1,6,1,1,110.87517233071942,0,27,4,1,2,71,57,53,41,0,0,2,0,4,0,0,0,1,4,0,0,5,2,15,0.043151969981238276
EGY,9,0,0,0,0,4,1,0,3,3,22,5,0,1,0,0,0,0,3,0,3,0,0,76.2998644252174,0,21,1,0,0,28,23,25,15,0,0,0,0,0,0,0,0,1,2,0,1,2,2,7,0.8913043478260869
EGY,9,0,0,1,0,3,0,0,1,0,8,5,1,0,0,0,0,0,1,0,2,1,0,130.13449863695652,0,13,1,0,0,5,4,4,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1.0
EGY,10,0,0,0,0,3,1,0,3,1,16,12,0,1,0,0,0,0,3,0,2,2,0,74.79344917181818,2,19,1,1,3,26,24,21,20,0,0,0,0,0,0,0,0,2,3,0,1,1,3,10,0.9090909090909091
EGY,7,0,0,0,0,1,0,0,1,0,3,14,0,0,1,0,0,0,2,0,1,0,0,66.0011301226087,0,5,2,0,0,6,4,7,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0
EGY,6,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,120.12669790999999,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,10,0,1,1,0,2,1,0,1,0,1,5,0,0,0,0,1,0,1,0,1,0,0,95.288646288,1,3,3,0,0,6,7,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0
EGY,3,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,38.233924092857166,0,2,0,0,0,4,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
EGY,4,0,0,1,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108.36439389666667,0,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1.0
EGY,7,0,0,0,0,1,0,1,0,0,5,5,0,0,0,0,1,0,1,0,0,1,0,79.167690268,2,2,1,0,0,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
EGY,7,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,2,0,110.842267701,0,1,0,0,1,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
EGY,4,0,1,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,127.17217592,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,111.0512199,0,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
EGY,10,0,0,2,0,7,0,4,5,1,13,8,0,0,0,0,0,0,7,0,1,4,0,77.01739179548387,2,18,3,1,0,29,23,27,22,0,0,0,8,0,0,0,0,3,2,0,0,1,1,8,0.6612903225806451
EGY,7,0,1,1,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,128.07247008000002,0,4,0,0,0,7,7,7,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.42857142857142855
EGY,4,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1,0,0,81.90870295727275,0,4,1,0,0,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,10,0,0,1,0,2,1,0,2,1,1,2,0,0,0,0,0,0,2,0,1,2,0,122.9614755063158,0,8,0,0,1,6,5,6,6,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0.7894736842105263
EGY,11,0,2,0,0,5,1,0,1,1,13,0,1,0,0,0,1,0,3,0,2,1,0,76.92915489166667,0,10,1,0,1,19,17,16,16,0,0,0,5,0,0,2,0,1,1,0,0,1,2,3,0.2543859649122807
EGY,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,152.189418746,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
EGY,14,0,2,7,0,13,1,0,6,5,26,13,0,1,2,0,9,0,3,0,5,4,0,126.84439473122808,0,28,3,0,4,63,55,61,48,0,0,0,10,1,0,4,0,1,5,0,1,3,2,14,0.049035812672176306
EGY,9,0,0,0,0,1,0,0,2,6,14,4,0,0,3,0,1,0,1,0,5,0,0,85.85857674736843,0,6,1,2,0,19,16,17,13,0,0,0,1,0,0,0,3,0,0,2,0,0,0,8,0.9210526315789473
EGY,4,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,67.40107513785713,0,1,1,0,0,12,10,10,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0.9285714285714286
EGY,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,171.53456597000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,132.54582792666668,1,1,0,0,0,6,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,5,0,0,0,0,1,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,127.769271522,0,1,0,0,0,6,6,6,6,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,1.0
EGY,9,0,0,2,0,3,0,0,4,1,15,5,0,0,0,0,1,0,1,0,1,0,0,83.77963683882355,1,3,0,0,0,18,17,16,12,0,0,0,1,0,0,1,2,2,3,0,0,2,1,9,0.8529411764705882
EGY,9,0,0,2,0,3,0,0,4,1,15,5,0,0,0,0,1,0,1,0,1,0,0,78.8011063032353,1,3,1,0,0,19,17,16,12,0,0,0,1,0,0,1,2,2,3,0,0,2,1,9,0.8529411764705882
EGY,8,3,0,1,0,5,0,0,2,1,20,0,1,1,0,0,0,0,0,0,0,0,0,86.59486842216216,9,2,1,4,1,18,16,21,13,0,0,0,0,0,0,0,1,0,2,0,1,1,1,5,0.5
EGY,6,0,0,0,0,1,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,141.28545268624998,0,1,0,0,0,6,5,6,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1.0
EGY,5,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,90.05128272857145,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0
EGY,11,0,1,1,0,6,0,0,3,1,9,2,3,1,0,0,0,0,1,0,1,0,0,58.78725537758622,1,8,0,1,1,16,12,15,10,0,0,0,0,0,0,0,1,2,3,0,1,3,3,5,0.8666666666666667
EGY,9,0,0,2,0,5,0,0,5,1,19,3,1,0,0,0,0,0,2,0,3,0,0,56.829276445714285,0,19,4,1,2,14,11,13,10,0,0,0,0,0,0,1,0,0,3,0,0,2,2,5,0.8571428571428571
EGY,6,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,111.05866014875,0,2,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,120.12669790999999,0,3,0,0,0,6,6,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,11,0,0,1,0,2,0,2,4,1,17,8,0,0,1,0,0,0,3,0,2,2,0,108.78313194000003,2,16,1,2,0,18,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9069767441860465
EGY,11,0,0,1,0,2,0,2,4,1,17,8,0,0,1,0,0,0,3,0,2,2,0,108.78313194000003,2,16,1,2,0,18,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9069767441860465
EGY,6,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,73.79382985000001,0,2,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.0
EGY,6,0,0,1,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,117.10401865624999,0,0,1,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.0
EGY,7,1,0,0,0,0,0,0,1,1,3,3,1,0,0,0,0,0,0,0,1,0,0,91.88526388000001,3,4,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,7,1,0,0,0,0,0,0,1,1,3,3,1,0,0,0,0,0,0,0,1,0,0,91.88526388000001,3,4,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
EGY,12,1,0,3,0,5,0,0,5,6,21,8,3,1,0,0,1,0,1,0,4,0,0,199.776,2,24,0,1,0,28,24,25,23,0,0,0,0,0,0,1,1,3,3,0,1,3,3,8,0.8983050847457628
EGY,5,0,0,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,124.48534991666666,0,1,0,1,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8888888888888888
EGY,4,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,81.85430785999999,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
EGY,16,1,0,3,1,12,1,0,13,1,40,12,3,0,3,0,2,0,8,1,6,3,0,125.57845906735957,4,47,1,2,1,63,56,59,46,0,0,0,4,0,0,1,2,3,9,0,0,2,3,21,0.0241613886934084
EGY,5,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,90.05128272857145,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0
EGY,6,0,0,1,0,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,114.08133940249999,0,1,0,1,0,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.0
EGY,12,2,1,0,0,3,0,2,2,0,9,8,0,2,3,0,0,0,2,0,4,2,0,63.909521765625,1,15,0,1,1,22,19,19,19,0,0,0,1,1,0,0,1,1,2,1,1,2,0,7,0.9523809523809523
EGY,14,0,1,0,0,9,0,1,9,3,28,19,1,2,2,0,1,0,3,0,12,3,0,199.776,2,25,1,0,0,53,44,46,41,1,0,0,2,0,0,1,3,0,3,1,2,3,2,21,0.8631578947368421
EGY,4,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,97.97526388,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
EGY,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2,0,0,79.68781100142859,0,1,0,3,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,123.17169791,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0
EGY,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,89.317690268,2,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
EGY,7,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,155.68660366714286,0,2,0,1,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0
EGY,5,0,0,0,0,2,0,0,0,0,2,5,0,0,2,0,0,0,1,0,0,0,0,120.09693691499999,1,6,0,0,0,6,6,6,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1.0
EGY,15,0,3,3,0,21,2,2,12,6,56,11,0,0,2,0,4,0,9,1,8,2,0,-37.06871575249998,6,41,6,4,11,103,77,81,75,0,0,0,2,3,0,4,2,4,9,1,0,5,5,32,0.7756410256410257
EGY,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,93.9599053725,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
